year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
1999,YUG,MMR,ALL,1239000,0.0045%
1999,YUG,MYS,ALL,4555230.81,0.017%
1999,YUG,OMN,ALL,22241,0.000081%
1999,YUG,PAK,ALL,70000,0.00025%
1999,YUG,QAT,ALL,2000,0.0000073%
1999,YUG,SAU,ALL,2120249.59,0.0077%
1999,YUG,SGP,ALL,379040,0.0014%
1999,YUG,SYR,ALL,1625000,0.0059%
1999,YUG,THA,ALL,209213.13,0.00076%
1999,YUG,TKM,ALL,24000,0.000087%
1999,YUG,TUR,ALL,19414680.88,0.071%
1999,YUG,UZB,ALL,3289000,0.012%
1999,YUG,XXB,ALL,25000,0.000091%
1999,YUG,ALB,ALL,954560.61,0.0035%
1999,YUG,AND,ALL,1030.16,0.0000038%
1999,YUG,AUT,ALL,30643748.05,0.11%
1999,YUG,BGR,ALL,19101998.43,0.070%
1999,YUG,BIH,ALL,279111000,1.0%
1999,YUG,BLR,ALL,6783479.63,0.025%
1999,YUG,BLX,ALL,16666580.99,0.061%
1999,YUG,CHE,ALL,106363416.14,0.39%
1999,YUG,CZE,ALL,16300244.61,0.059%
1999,YUG,DEU,ALL,189935758.29,0.69%
1999,YUG,DNK,ALL,6142722.37,0.022%
1999,YUG,ESP,ALL,16246905.09,0.059%
1999,YUG,EST,ALL,362164.12,0.0013%
1999,YUG,FIN,ALL,1404666.21,0.0051%
1999,YUG,FRA,ALL,50952065.51,0.19%
1999,YUG,GBR,ALL,26681362.1,0.097%
1999,YUG,GRC,ALL,63029916.12,0.23%
1999,YUG,HRV,ALL,23872108.42,0.087%
1999,YUG,HUN,ALL,31623329.62,0.12%
1999,YUG,IRL,ALL,2004387.77,0.0073%
1999,YUG,ISL,ALL,178023.35,0.00065%
1999,YUG,ITA,ALL,194303709.07,0.71%
1999,YUG,LTU,ALL,433732.85,0.0016%
1999,YUG,LVA,ALL,778013.77,0.0028%
1999,YUG,MDA,ALL,380427.77,0.0014%
1999,YUG,MKD,ALL,182093311.94,0.66%
1999,YUG,MLT,ALL,213920.22,0.00078%
1999,YUG,NLD,ALL,21269526.55,0.077%
1999,YUG,NOR,ALL,8934671.82,0.033%
1999,YUG,POL,ALL,12434918.05,0.045%
1999,YUG,PRT,ALL,2350019.98,0.0086%
1999,YUG,ROU,ALL,27057183.7,0.098%
1999,YUG,RUS,ALL,80773540.15,0.29%
1999,YUG,SVK,ALL,6946557.89,0.025%
1999,YUG,SVN,ALL,38678159.03,0.14%
1999,YUG,SWE,ALL,8203771.5,0.030%
1999,YUG,UKR,ALL,20319323.51,0.074%
1999,YUG,ANT,ALL,10000,0.000036%
1999,YUG,BHS,ALL,87000,0.00032%
1999,YUG,CAN,ALL,3897854.14,0.014%
1999,YUG,GRL,ALL,2448,0.0000089%
1999,YUG,GTM,ALL,3000,0.000011%
1999,YUG,HND,ALL,469128.9,0.0017%
1999,YUG,JAM,ALL,6413,0.000023%
1999,YUG,MEX,ALL,1362701.62,0.0050%
1999,YUG,PAN,ALL,321863.37,0.0012%
1999,YUG,SLV,ALL,139879.59,0.00051%
1999,YUG,TTO,ALL,55578.32,0.00020%
1999,YUG,USA,ALL,6525104.04,0.024%
1999,YUG,VGB,ALL,4670000,0.017%
1999,YUG,AUS,ALL,527000,0.0019%
1999,YUG,KIR,ALL,30000,0.00011%
1999,YUG,MHL,ALL,2467000,0.0090%
1999,YUG,NCL,ALL,7564.28,0.000028%
1999,YUG,NIU,ALL,21000,0.000076%
1999,YUG,NZL,ALL,126023.79,0.00046%
1999,YUG,PYF,ALL,2736.3,0.000010%
1999,YUG,ARG,ALL,482429.45,0.0018%
1999,YUG,BOL,ALL,4522,0.000016%
1999,YUG,BRA,ALL,288000,0.0010%
1999,YUG,CHL,ALL,14000,0.000051%
1999,YUG,ECU,ALL,178009.89,0.00065%
1999,YUG,GUY,ALL,35338,0.00013%
1999,YUG,PER,ALL,29079.06,0.00011%
1999,YUG,PRY,ALL,12000,0.000044%
1999,YUG,SUR,ALL,1000,0.0000036%
1999,YUG,URY,ALL,1000,0.0000036%
1999,YUG,VEN,ALL,250388.32,0.00091%
2000,YUG,BEN,ALL,86452.3,0.00031%
2000,YUG,BFA,ALL,25530.29,0.000093%
2000,YUG,CIV,ALL,664435.5,0.0024%
2000,YUG,CMR,ALL,20233.28,0.000074%
2000,YUG,COM,ALL,25000,0.000091%
2000,YUG,DJI,ALL,53000,0.00019%
2000,YUG,DZA,ALL,5589000,0.020%
2000,YUG,EGY,ALL,14289608.36,0.052%
2000,YUG,ETH,ALL,689293.93,0.0025%
2000,YUG,GAB,ALL,926840.44,0.0034%
2000,YUG,GHA,ALL,10832816.26,0.039%
2000,YUG,GIN,ALL,92621.41,0.00034%
2000,YUG,LBR,ALL,1898000,0.0069%
2000,YUG,LBY,ALL,696000,0.0025%
2000,YUG,MAR,ALL,33000,0.00012%
2000,YUG,MDG,ALL,109524.86,0.00040%
2000,YUG,MLI,ALL,4421.43,0.000016%
2000,YUG,MOZ,ALL,27245.41,0.000099%
2000,YUG,NER,ALL,4750.43,0.000017%
2000,YUG,NGA,ALL,2411426.38,0.0088%
2000,YUG,SDN,ALL,5793106.37,0.021%
2000,YUG,SEN,ALL,297014.81,0.0011%
2000,YUG,SLE,ALL,138000,0.00050%
2000,YUG,STP,ALL,12000,0.000044%
2000,YUG,SYC,ALL,149652.82,0.00054%
2000,YUG,TGO,ALL,601853.47,0.0022%
2000,YUG,TUN,ALL,2366654.03,0.0086%
2000,YUG,TZA,ALL,15000,0.000055%
2000,YUG,UGA,ALL,89000,0.00032%
2000,YUG,ZAF,ALL,4680410.21,0.017%
2000,YUG,ZWE,ALL,1000,0.0000036%
2000,YUG,ARE,ALL,533000,0.0019%
2000,YUG,ARM,ALL,177595.16,0.00065%
2000,YUG,AZE,ALL,169211.26,0.00062%
2000,YUG,BHR,ALL,28787,0.00010%
2000,YUG,CHN,ALL,7974852.85,0.029%
2000,YUG,CYP,ALL,60140710.02,0.22%
2000,YUG,GEO,ALL,753483.94,0.0027%
2000,YUG,HKG,ALL,427115.63,0.0016%
2000,YUG,IDN,ALL,339182.58,0.0012%
2000,YUG,IND,ALL,6017367.86,0.022%
2000,YUG,IRN,ALL,7382927.72,0.027%
2000,YUG,IRQ,ALL,135000,0.00049%
2000,YUG,ISR,ALL,5916000.86,0.022%
2000,YUG,JOR,ALL,1173780.57,0.0043%
2000,YUG,JPN,ALL,3006384.03,0.011%
2000,YUG,KAZ,ALL,642676.11,0.0023%
2000,YUG,KGZ,ALL,71859.26,0.00026%
2000,YUG,KOR,ALL,1750510.24,0.0064%
2000,YUG,KWT,ALL,209998.59,0.00076%
2000,YUG,LBN,ALL,2923872.22,0.011%
2000,YUG,LKA,ALL,253000,0.00092%
2000,YUG,MMR,ALL,54000,0.00020%
2000,YUG,MNG,ALL,2000,0.0000073%
2000,YUG,MYS,ALL,3550947.9,0.013%
2000,YUG,PAK,ALL,188000,0.00068%
2000,YUG,PHL,ALL,135000,0.00049%
2000,YUG,QAT,ALL,1232.66,0.0000045%
2000,YUG,SAU,ALL,70000,0.00025%
2000,YUG,SGP,ALL,972917.69,0.0035%
2000,YUG,SYR,ALL,3234000,0.012%
2000,YUG,THA,ALL,204520.75,0.00074%
2000,YUG,TKM,ALL,16000,0.000058%
2000,YUG,TUR,ALL,48581933.93,0.18%
2000,YUG,UZB,ALL,372000,0.0014%
2000,YUG,VNM,ALL,1981.46,0.0000072%
2000,YUG,XXB,ALL,758000,0.0028%
2000,YUG,YEM,ALL,217000,0.00079%
2000,YUG,ALB,ALL,3634350.01,0.013%
2000,YUG,AND,ALL,15246.99,0.000056%
2000,YUG,AUT,ALL,38787108.63,0.14%
2000,YUG,BGR,ALL,28417906.86,0.10%
2000,YUG,BIH,ALL,248687000,0.91%
2000,YUG,BLR,ALL,6990096.41,0.025%
2000,YUG,BLX,ALL,14789152.28,0.054%
2000,YUG,CHE,ALL,106609592.61,0.39%
2000,YUG,CZE,ALL,20966768.07,0.076%
2000,YUG,DEU,ALL,197924810.33,0.72%
2000,YUG,DNK,ALL,3563849.39,0.013%
2000,YUG,ESP,ALL,28960632.41,0.11%
2000,YUG,EST,ALL,118485.03,0.00043%
2000,YUG,FIN,ALL,1364048.28,0.0050%
2000,YUG,FRA,ALL,58444912.98,0.21%
2000,YUG,GBR,ALL,25083713.23,0.091%
2000,YUG,GRC,ALL,89241105.93,0.32%
2000,YUG,HRV,ALL,28603549.42,0.10%
2000,YUG,HUN,ALL,63191436.47,0.23%
2000,YUG,IRL,ALL,500803.02,0.0018%
2000,YUG,ISL,ALL,157490.33,0.00057%
2000,YUG,ITA,ALL,273232186.46,0.99%
2000,YUG,LTU,ALL,874614.35,0.0032%
2000,YUG,LVA,ALL,210877.57,0.00077%
2000,YUG,MDA,ALL,1096820.93,0.0040%
2000,YUG,MKD,ALL,182421677.86,0.66%
2000,YUG,MLT,ALL,805152.33,0.0029%
2000,YUG,NLD,ALL,33350007.68,0.12%
2000,YUG,NOR,ALL,8032914.19,0.029%
2000,YUG,POL,ALL,19255145.39,0.070%
2000,YUG,PRT,ALL,5221966.89,0.019%
2000,YUG,ROU,ALL,51985670.16,0.19%
2000,YUG,RUS,ALL,96682176.2,0.35%
2000,YUG,SVK,ALL,15611826.04,0.057%
2000,YUG,SVN,ALL,37825606.35,0.14%
2000,YUG,SWE,ALL,13302793.02,0.048%
2000,YUG,UKR,ALL,24510468.34,0.089%
2000,YUG,ANT,ALL,12000,0.000044%
2000,YUG,BHS,ALL,537000,0.0020%
2000,YUG,BLZ,ALL,8000,0.000029%
2000,YUG,CAN,ALL,14632117.85,0.053%
2000,YUG,CRI,ALL,12389,0.000045%
2000,YUG,CUB,ALL,5164,0.000019%
2000,YUG,CYM,ALL,31000,0.00011%
2000,YUG,DMA,ALL,76927.74,0.00028%
2000,YUG,DOM,ALL,14000,0.000051%
2000,YUG,GTM,ALL,5000,0.000018%
2000,YUG,JAM,ALL,25783.68,0.000094%
2000,YUG,MEX,ALL,4530306.31,0.016%
2000,YUG,PAN,ALL,1130000,0.0041%
2000,YUG,SLV,ALL,259983.17,0.00095%
2000,YUG,TTO,ALL,24803.84,0.000090%
2000,YUG,USA,ALL,3713422.75,0.014%
2000,YUG,VCT,ALL,2997,0.000011%
2000,YUG,VGB,ALL,20024000,0.073%
2000,YUG,AUS,ALL,820018.19,0.0030%
2000,YUG,MHL,ALL,471000,0.0017%
2000,YUG,NCL,ALL,2507.72,0.0000091%
2000,YUG,NIU,ALL,172000,0.00063%
2000,YUG,NZL,ALL,51840.55,0.00019%
2000,YUG,PNG,ALL,11810,0.000043%
2000,YUG,PYF,ALL,12065,0.000044%
2000,YUG,WSM,ALL,31000,0.00011%
2000,YUG,ARG,ALL,507976.97,0.0018%
2000,YUG,BOL,ALL,13332,0.000049%
2000,YUG,BRA,ALL,571782.67,0.0021%
2000,YUG,CHL,ALL,8808,0.000032%
2000,YUG,COL,ALL,162891,0.00059%
2000,YUG,ECU,ALL,215568.14,0.00078%
2000,YUG,GUY,ALL,8300,0.000030%
2000,YUG,PER,ALL,792867,0.0029%
2000,YUG,SUR,ALL,20000,0.000073%
2000,YUG,URY,ALL,440552.86,0.0016%
2000,YUG,VEN,ALL,18719,0.000068%
2001,YUG,AGO,ALL,180545,0.00066%
2001,YUG,BDI,ALL,17138,0.000062%
2001,YUG,BEN,ALL,198730.82,0.00072%
2001,YUG,BFA,ALL,526675.67,0.0019%
2001,YUG,CIV,ALL,1139520.36,0.0041%
2001,YUG,CMR,ALL,151395.56,0.00055%
2001,YUG,COM,ALL,2707,0.0000099%
2001,YUG,CPV,ALL,7282.41,0.000027%
2001,YUG,DZA,ALL,5131124,0.019%
2001,YUG,EGY,ALL,12339984.36,0.045%
2001,YUG,ETH,ALL,2646495.66,0.0096%
2001,YUG,GAB,ALL,895067.78,0.0033%
2001,YUG,GHA,ALL,2873684.91,0.010%
2001,YUG,GIN,ALL,469832,0.0017%
2001,YUG,GMB,ALL,200338.09,0.00073%
2001,YUG,LBR,ALL,128107,0.00047%
2001,YUG,LBY,ALL,733148,0.0027%
2001,YUG,MAR,ALL,124714,0.00045%
2001,YUG,MDG,ALL,75452.32,0.00027%
2001,YUG,MLI,ALL,12003.98,0.000044%
2001,YUG,MOZ,ALL,43054.15,0.00016%
2001,YUG,MUS,ALL,23278,0.000085%
2001,YUG,NGA,ALL,15685259.51,0.057%
2001,YUG,RWA,ALL,5356,0.000019%
2001,YUG,SDN,ALL,118042.52,0.00043%
2001,YUG,SEN,ALL,1112413.87,0.0040%
2001,YUG,SLE,ALL,490655,0.0018%
2001,YUG,STP,ALL,12764,0.000046%
2001,YUG,SYC,ALL,3488929,0.013%
2001,YUG,TGO,ALL,2544519.9,0.0093%
2001,YUG,TUN,ALL,1234576.38,0.0045%
2001,YUG,TZA,ALL,55586.07,0.00020%
2001,YUG,UGA,ALL,120559,0.00044%
2001,YUG,ZAF,ALL,2034694.64,0.0074%
2001,YUG,ZMB,ALL,4257.64,0.000015%
2001,YUG,ARE,ALL,422457,0.0015%
2001,YUG,ARM,ALL,652457.78,0.0024%
2001,YUG,BGD,ALL,23758.57,0.000086%
2001,YUG,BHR,ALL,208739.67,0.00076%
2001,YUG,BRN,ALL,3731,0.000014%
2001,YUG,CHN,ALL,7881557.93,0.029%
2001,YUG,CYP,ALL,12493996.6,0.045%
2001,YUG,GEO,ALL,498513.63,0.0018%
2001,YUG,HKG,ALL,2052454.93,0.0075%
2001,YUG,IDN,ALL,693671.63,0.0025%
2001,YUG,IND,ALL,1889040.66,0.0069%
2001,YUG,IRN,ALL,3110655.49,0.011%
2001,YUG,IRQ,ALL,3586056,0.013%
2001,YUG,ISR,ALL,4510229.72,0.016%
2001,YUG,JOR,ALL,3251842.11,0.012%
2001,YUG,JPN,ALL,3132584.92,0.011%
2001,YUG,KAZ,ALL,1153361.21,0.0042%
2001,YUG,KGZ,ALL,130184.95,0.00047%
2001,YUG,KOR,ALL,62245.25,0.00023%
2001,YUG,KWT,ALL,531705.37,0.0019%
2001,YUG,LAO,ALL,15154,0.000055%
2001,YUG,LBN,ALL,3103084.82,0.011%
2001,YUG,LKA,ALL,178336,0.00065%
2001,YUG,MDV,ALL,62600,0.00023%
2001,YUG,MNG,ALL,185669.9,0.00068%
2001,YUG,MYS,ALL,3018950.45,0.011%
2001,YUG,PAK,ALL,231270,0.00084%
2001,YUG,PHL,ALL,67229,0.00024%
2001,YUG,QAT,ALL,39479.73,0.00014%
2001,YUG,SAU,ALL,1760033.95,0.0064%
2001,YUG,SGP,ALL,1481880.47,0.0054%
2001,YUG,SYR,ALL,9726291,0.035%
2001,YUG,THA,ALL,509144.36,0.0019%
2001,YUG,TKM,ALL,70629,0.00026%
2001,YUG,TUR,ALL,8650940.6,0.031%
2001,YUG,UZB,ALL,156556,0.00057%
2001,YUG,VNM,ALL,12526,0.000046%
2001,YUG,XXB,ALL,56592,0.00021%
2001,YUG,YEM,ALL,288492,0.0011%
2001,YUG,ALB,ALL,4397658.9,0.016%
2001,YUG,AND,ALL,5414.63,0.000020%
2001,YUG,AUT,ALL,35240309.01,0.13%
2001,YUG,BGR,ALL,25156424.05,0.092%
2001,YUG,BIH,ALL,238415771,0.87%
2001,YUG,BLR,ALL,7186103.77,0.026%
2001,YUG,BLX,ALL,25462234.73,0.093%
2001,YUG,CHE,ALL,157421369.96,0.57%
2001,YUG,CZE,ALL,18939082.39,0.069%
2001,YUG,DEU,ALL,260714862.63,0.95%
2001,YUG,DNK,ALL,4111337.64,0.015%
2001,YUG,ESP,ALL,43295237.26,0.16%
2001,YUG,EST,ALL,885643.07,0.0032%
2001,YUG,FIN,ALL,1501431.32,0.0055%
2001,YUG,FRA,ALL,56377142.95,0.21%
2001,YUG,GBR,ALL,43550470.44,0.16%
2001,YUG,GIB,ALL,119636,0.00044%
2001,YUG,GRC,ALL,83817659.3,0.31%
2001,YUG,HRV,ALL,40521263.46,0.15%
2001,YUG,HUN,ALL,64523053.97,0.23%
2001,YUG,IRL,ALL,230416.09,0.00084%
2001,YUG,ISL,ALL,225262.8,0.00082%
2001,YUG,ITA,ALL,378513574.57,1.4%
2001,YUG,LTU,ALL,1106188.13,0.0040%
2001,YUG,LVA,ALL,1530967.24,0.0056%
2001,YUG,MDA,ALL,1341800.08,0.0049%
2001,YUG,MKD,ALL,159967690.13,0.58%
2001,YUG,MLT,ALL,220798.37,0.00080%
2001,YUG,NLD,ALL,51662518.83,0.19%
2001,YUG,NOR,ALL,2470055.97,0.0090%
2001,YUG,POL,ALL,9630839.59,0.035%
2001,YUG,PRT,ALL,3747420.89,0.014%
2001,YUG,ROU,ALL,34617273.45,0.13%
2001,YUG,RUS,ALL,82633397.92,0.30%
2001,YUG,SVK,ALL,16113840.68,0.059%
2001,YUG,SVN,ALL,48140425.88,0.18%
2001,YUG,SWE,ALL,16815074.88,0.061%
2001,YUG,UKR,ALL,31566559.55,0.11%
2001,YUG,BHS,ALL,423450.2,0.0015%
2001,YUG,BLZ,ALL,36881,0.00013%
2001,YUG,CAN,ALL,5049187.48,0.018%
2001,YUG,CRI,ALL,23289,0.000085%
2001,YUG,CUB,ALL,21539,0.000078%
2001,YUG,CYM,ALL,4958,0.000018%
2001,YUG,DMA,ALL,67074.64,0.00024%
2001,YUG,GRL,ALL,1981,0.0000072%
2001,YUG,GTM,ALL,104933,0.00038%
2001,YUG,HND,ALL,4758636.57,0.017%
2001,YUG,HTI,ALL,7749,0.000028%
2001,YUG,KNA,ALL,5093,0.000019%
2001,YUG,MEX,ALL,538744.75,0.0020%
2001,YUG,NIC,ALL,1538,0.0000056%
2001,YUG,PAN,ALL,19301290.45,0.070%
2001,YUG,SLV,ALL,165640.65,0.00060%
2001,YUG,TTO,ALL,118552.63,0.00043%
2001,YUG,USA,ALL,8223710.13,0.030%
2001,YUG,VCT,ALL,19374.76,0.000071%
2001,YUG,VGB,ALL,74955,0.00027%
2001,YUG,AUS,ALL,916232.65,0.0033%
2001,YUG,MHL,ALL,104435,0.00038%
2001,YUG,NCL,ALL,1258,0.0000046%
2001,YUG,NIU,ALL,247957,0.00090%
2001,YUG,NRU,ALL,6957,0.000025%
2001,YUG,NZL,ALL,103393.09,0.00038%
2001,YUG,PYF,ALL,3630.09,0.000013%
2001,YUG,WSM,ALL,171100,0.00062%
2001,YUG,ARG,ALL,736148.51,0.0027%
2001,YUG,BRA,ALL,305290.15,0.0011%
2001,YUG,CHL,ALL,31551.46,0.00011%
2001,YUG,COL,ALL,555411,0.0020%
2001,YUG,ECU,ALL,88390.49,0.00032%
2001,YUG,PER,ALL,33950.52,0.00012%
2001,YUG,URY,ALL,437186,0.0016%
2001,YUG,VEN,ALL,103899.9,0.00038%
2001,YUG,XXA,ALL,2598,0.0000095%
2002,YUG,AGO,ALL,10000,0.000036%
2002,YUG,BDI,ALL,21935,0.000080%
2002,YUG,BEN,ALL,319428.35,0.0012%
2002,YUG,BFA,ALL,64867.75,0.00024%
2002,YUG,CIV,ALL,629313.13,0.0023%
2002,YUG,CMR,ALL,179060,0.00065%
2002,YUG,COD,ALL,2802,0.000010%
2002,YUG,COM,ALL,101682,0.00037%
2002,YUG,CPV,ALL,15123,0.000055%
2002,YUG,DZA,ALL,18219446.57,0.066%
2002,YUG,EGY,ALL,9424166.46,0.034%
2002,YUG,ETH,ALL,329143.19,0.0012%
2002,YUG,GAB,ALL,25488,0.000093%
2002,YUG,GHA,ALL,9562584.02,0.035%
2002,YUG,GIN,ALL,136805.57,0.00050%
2002,YUG,LBR,ALL,133882,0.00049%
2002,YUG,LBY,ALL,680201,0.0025%
2002,YUG,MAR,ALL,794111.67,0.0029%
2002,YUG,MDG,ALL,33355.26,0.00012%
2002,YUG,MLI,ALL,67935.02,0.00025%
2002,YUG,MOZ,ALL,4276,0.000016%
2002,YUG,MRT,ALL,5651,0.000021%
2002,YUG,MUS,ALL,16032.48,0.000058%
2002,YUG,MWI,ALL,2213,0.0000081%
2002,YUG,NER,ALL,32816.56,0.00012%
2002,YUG,NGA,ALL,2482766.13,0.0090%
2002,YUG,RWA,ALL,262206.74,0.00095%
2002,YUG,SDN,ALL,22753,0.000083%
2002,YUG,SEN,ALL,287282.81,0.0010%
2002,YUG,SHN,ALL,8923,0.000032%
2002,YUG,SLE,ALL,246889,0.00090%
2002,YUG,SOM,ALL,1736,0.0000063%
2002,YUG,STP,ALL,26211,0.000095%
2002,YUG,SYC,ALL,44243,0.00016%
2002,YUG,TCD,ALL,9243,0.000034%
2002,YUG,TGO,ALL,2304978.69,0.0084%
2002,YUG,TUN,ALL,1251178.94,0.0046%
2002,YUG,TZA,ALL,2269292.86,0.0083%
2002,YUG,UGA,ALL,21780,0.000079%
2002,YUG,ZAF,ALL,1882859.07,0.0069%
2002,YUG,ZMB,ALL,373410,0.0014%
2002,YUG,ARE,ALL,1103007,0.0040%
2002,YUG,ARM,ALL,344516.07,0.0013%
2002,YUG,AZE,ALL,281798.77,0.0010%
2002,YUG,BGD,ALL,271518,0.00099%
2002,YUG,BHR,ALL,201947.2,0.00074%
2002,YUG,BRN,ALL,4151,0.000015%
2002,YUG,CHN,ALL,2175347.76,0.0079%
2002,YUG,CYP,ALL,22258478.93,0.081%
2002,YUG,GEO,ALL,1087878.85,0.0040%
2002,YUG,HKG,ALL,867116.33,0.0032%
2002,YUG,IDN,ALL,744108.61,0.0027%
2002,YUG,IND,ALL,759721.16,0.0028%
2002,YUG,IRN,ALL,6889884.19,0.025%
2002,YUG,IRQ,ALL,694368,0.0025%
2002,YUG,ISR,ALL,5099485.22,0.019%
2002,YUG,JOR,ALL,4150266.9,0.015%
2002,YUG,JPN,ALL,1884426.71,0.0069%
2002,YUG,KAZ,ALL,2591302.56,0.0094%
2002,YUG,KGZ,ALL,281139.62,0.0010%
2002,YUG,KHM,ALL,6354,0.000023%
2002,YUG,KOR,ALL,176542.06,0.00064%
2002,YUG,KWT,ALL,359178.8,0.0013%
2002,YUG,LAO,ALL,4230,0.000015%
2002,YUG,LBN,ALL,1069986.52,0.0039%
2002,YUG,LKA,ALL,447312,0.0016%
2002,YUG,MDV,ALL,152218,0.00055%
2002,YUG,MMR,ALL,583034,0.0021%
2002,YUG,MNG,ALL,28111,0.00010%
2002,YUG,MYS,ALL,2525510.57,0.0092%
2002,YUG,PAK,ALL,30686,0.00011%
2002,YUG,PHL,ALL,32479,0.00012%
2002,YUG,QAT,ALL,24736.26,0.000090%
2002,YUG,SAU,ALL,1457860.89,0.0053%
2002,YUG,SGP,ALL,437502,0.0016%
2002,YUG,SYR,ALL,11266127,0.041%
2002,YUG,THA,ALL,586912.94,0.0021%
2002,YUG,TKM,ALL,48162,0.00018%
2002,YUG,TUR,ALL,10975033.58,0.040%
2002,YUG,UZB,ALL,147921,0.00054%
2002,YUG,XXB,ALL,55049,0.00020%
2002,YUG,YEM,ALL,138751,0.00051%
2002,YUG,ALB,ALL,9749998.56,0.035%
2002,YUG,AND,ALL,4053.4,0.000015%
2002,YUG,AUT,ALL,66957060.23,0.24%
2002,YUG,BGR,ALL,29564137.4,0.11%
2002,YUG,BIH,ALL,312502183,1.1%
2002,YUG,BLR,ALL,7554690.17,0.028%
2002,YUG,BLX,ALL,26839825.37,0.098%
2002,YUG,CHE,ALL,173095628.46,0.63%
2002,YUG,CZE,ALL,27286934.23,0.099%
2002,YUG,DEU,ALL,282248955.1,1.0%
2002,YUG,DNK,ALL,6100488.96,0.022%
2002,YUG,ESP,ALL,52546930.1,0.19%
2002,YUG,EST,ALL,197974.96,0.00072%
2002,YUG,FIN,ALL,2287672.71,0.0083%
2002,YUG,FRA,ALL,76715578.35,0.28%
2002,YUG,GBR,ALL,55690610.21,0.20%
2002,YUG,GIB,ALL,167401,0.00061%
2002,YUG,GRC,ALL,121123055.43,0.44%
2002,YUG,HRV,ALL,53651682.87,0.20%
2002,YUG,HUN,ALL,75462430.76,0.27%
2002,YUG,IRL,ALL,513314.42,0.0019%
2002,YUG,ISL,ALL,403349.69,0.0015%
2002,YUG,ITA,ALL,473578770.98,1.7%
2002,YUG,LTU,ALL,2447313.73,0.0089%
2002,YUG,LVA,ALL,1747918.19,0.0064%
2002,YUG,MDA,ALL,1855110.74,0.0068%
2002,YUG,MKD,ALL,178648862.92,0.65%
2002,YUG,MLT,ALL,396474.01,0.0014%
2002,YUG,NLD,ALL,56132522.73,0.20%
2002,YUG,NOR,ALL,2827142.16,0.010%
2002,YUG,POL,ALL,11124458.51,0.040%
2002,YUG,PRT,ALL,474482,0.0017%
2002,YUG,ROU,ALL,40275558.46,0.15%
2002,YUG,RUS,ALL,103344198.77,0.38%
2002,YUG,SVK,ALL,36698544.06,0.13%
2002,YUG,SVN,ALL,66451553.95,0.24%
2002,YUG,SWE,ALL,13485019.87,0.049%
2002,YUG,UKR,ALL,33800531.06,0.12%
2002,YUG,BHS,ALL,161314.09,0.00059%
2002,YUG,BRB,ALL,40756,0.00015%
2002,YUG,CAN,ALL,8501868.07,0.031%
2002,YUG,CRI,ALL,99903,0.00036%
2002,YUG,CUB,ALL,39475.91,0.00014%
2002,YUG,CYM,ALL,52805,0.00019%
2002,YUG,DMA,ALL,8380,0.000031%
2002,YUG,DOM,ALL,79457,0.00029%
2002,YUG,GRD,ALL,1638,0.0000060%
2002,YUG,GTM,ALL,12815,0.000047%
2002,YUG,HND,ALL,48968,0.00018%
2002,YUG,HTI,ALL,5776,0.000021%
2002,YUG,LCA,ALL,13148,0.000048%
2002,YUG,MEX,ALL,190846.09,0.00069%
2002,YUG,NIC,ALL,1048,0.0000038%
2002,YUG,PAN,ALL,2970243,0.011%
2002,YUG,SLV,ALL,3527,0.000013%
2002,YUG,TTO,ALL,25446.16,0.000093%
2002,YUG,USA,ALL,18625970.07,0.068%
2002,YUG,VCT,ALL,6315.76,0.000023%
2002,YUG,VGB,ALL,16962,0.000062%
2002,YUG,AUS,ALL,944999.54,0.0034%
2002,YUG,COK,ALL,19781,0.000072%
2002,YUG,KIR,ALL,9245,0.000034%
2002,YUG,MHL,ALL,214587,0.00078%
2002,YUG,NCL,ALL,2876,0.000010%
2002,YUG,NZL,ALL,229379.97,0.00084%
2002,YUG,PNG,ALL,8854,0.000032%
2002,YUG,PYF,ALL,6730.27,0.000024%
2002,YUG,TON,ALL,3730,0.000014%
2002,YUG,VUT,ALL,32031,0.00012%
2002,YUG,ARG,ALL,207035.4,0.00075%
2002,YUG,BOL,ALL,13920,0.000051%
2002,YUG,BRA,ALL,50723,0.00018%
2002,YUG,CHL,ALL,19958,0.000073%
2002,YUG,COL,ALL,177405,0.00065%
2002,YUG,ECU,ALL,140922.16,0.00051%
2002,YUG,PER,ALL,29861,0.00011%
2002,YUG,SUR,ALL,27777,0.00010%
2002,YUG,URY,ALL,39393.05,0.00014%
2002,YUG,VEN,ALL,133452.59,0.00049%
2002,YUG,XXA,ALL,334364,0.0012%
2003,YUG,BFA,ALL,35200.12,0.00013%
2003,YUG,CIV,ALL,4786897.34,0.017%
2003,YUG,CMR,ALL,48547,0.00018%
2003,YUG,COM,ALL,1227,0.0000045%
2003,YUG,ETH,ALL,87263,0.00032%
2003,YUG,GHA,ALL,165266,0.00060%
2003,YUG,KEN,ALL,463953.98,0.0017%
2003,YUG,MAR,ALL,2626641.19,0.0096%
2003,YUG,MDG,ALL,142638.46,0.00052%
2003,YUG,MLI,ALL,17964,0.000065%
2003,YUG,MOZ,ALL,1193,0.0000043%
2003,YUG,MRT,ALL,1673272.16,0.0061%
2003,YUG,MUS,ALL,58151,0.00021%
2003,YUG,NER,ALL,2830700.98,0.010%
2003,YUG,NGA,ALL,1841592.74,0.0067%
2003,YUG,SDN,ALL,3402560.7,0.012%
