year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
1999,YUG,MDG,ALL,173404.22,0.00029%
1999,YUG,MLI,ALL,21989.35,0.000037%
1999,YUG,MOZ,ALL,19577.22,0.000033%
1999,YUG,MRT,ALL,2384350.13,0.0040%
1999,YUG,MUS,ALL,54697.2,0.000092%
1999,YUG,NGA,ALL,1011622.45,0.0017%
1999,YUG,SDN,ALL,274350.69,0.00046%
1999,YUG,SEN,ALL,17159.16,0.000029%
1999,YUG,SHN,ALL,54959.33,0.000092%
1999,YUG,SLE,ALL,11881.76,0.000020%
1999,YUG,SOM,ALL,6425.04,0.000011%
1999,YUG,SYC,ALL,212026.21,0.00036%
1999,YUG,TCD,ALL,271258.88,0.00045%
1999,YUG,TGO,ALL,8510,0.000014%
1999,YUG,TUN,ALL,694838.41,0.0012%
1999,YUG,TZA,ALL,525574,0.00088%
1999,YUG,UGA,ALL,976961.68,0.0016%
1999,YUG,ZAF,ALL,18181080.27,0.030%
1999,YUG,ZMB,ALL,35375.65,0.000059%
1999,YUG,ZWE,ALL,109476.09,0.00018%
1999,YUG,ARE,ALL,290464.74,0.00049%
1999,YUG,ARM,ALL,98507,0.00017%
1999,YUG,AZE,ALL,125672.91,0.00021%
1999,YUG,BGD,ALL,163256.58,0.00027%
1999,YUG,BHR,ALL,5781023.93,0.0097%
1999,YUG,CHN,ALL,77377651.69,0.13%
1999,YUG,CYP,ALL,21409907.1,0.036%
1999,YUG,GEO,ALL,426076.17,0.00071%
1999,YUG,HKG,ALL,3378895.94,0.0057%
1999,YUG,IDN,ALL,11937544.44,0.020%
1999,YUG,IND,ALL,14681326.9,0.025%
1999,YUG,IOT,ALL,4000,0.0000067%
1999,YUG,IRN,ALL,8935403.02,0.015%
1999,YUG,IRQ,ALL,7403423.46,0.012%
1999,YUG,ISR,ALL,9679775.82,0.016%
1999,YUG,JOR,ALL,87250,0.00015%
1999,YUG,JPN,ALL,51347930.55,0.086%
1999,YUG,KAZ,ALL,248836.02,0.00042%
1999,YUG,KGZ,ALL,154189.26,0.00026%
1999,YUG,KOR,ALL,29970151.71,0.050%
1999,YUG,KWT,ALL,137760.47,0.00023%
1999,YUG,LAO,ALL,79396.29,0.00013%
1999,YUG,LBN,ALL,150250.54,0.00025%
1999,YUG,LKA,ALL,2173535.52,0.0036%
1999,YUG,MAC,ALL,25418.73,0.000043%
1999,YUG,MNG,ALL,4455.35,0.0000075%
1999,YUG,MYS,ALL,10430259.03,0.017%
1999,YUG,NPL,ALL,9000,0.000015%
1999,YUG,OMN,ALL,225096,0.00038%
1999,YUG,PAK,ALL,115000,0.00019%
1999,YUG,PHL,ALL,1173931.03,0.0020%
1999,YUG,PRK,ALL,33000,0.000055%
1999,YUG,QAT,ALL,23493.95,0.000039%
1999,YUG,SAU,ALL,694129.55,0.0012%
1999,YUG,SGP,ALL,2194755.14,0.0037%
1999,YUG,SYR,ALL,3133468.45,0.0053%
1999,YUG,THA,ALL,5242969.42,0.0088%
1999,YUG,TJK,ALL,885160.54,0.0015%
1999,YUG,TKM,ALL,692949.79,0.0012%
1999,YUG,TUR,ALL,76432909.07,0.13%
1999,YUG,UZB,ALL,4700697.14,0.0079%
1999,YUG,VNM,ALL,1033704.5,0.0017%
1999,YUG,XXB,ALL,4288639.24,0.0072%
1999,YUG,ALB,ALL,3431280.7,0.0058%
1999,YUG,AUT,ALL,144576965.19,0.24%
1999,YUG,BGR,ALL,172799588.83,0.29%
1999,YUG,BIH,ALL,149518663.57,0.25%
1999,YUG,BLR,ALL,7749606.65,0.013%
1999,YUG,BLX,ALL,52135942.94,0.087%
1999,YUG,CHE,ALL,90146004.67,0.15%
1999,YUG,CZE,ALL,70280762.91,0.12%
1999,YUG,DEU,ALL,389607163.23,0.65%
1999,YUG,DNK,ALL,32516964.6,0.055%
1999,YUG,ESP,ALL,36066528.97,0.060%
1999,YUG,EST,ALL,1022412.07,0.0017%
1999,YUG,FIN,ALL,6001113.96,0.010%
1999,YUG,FRA,ALL,105872892.32,0.18%
1999,YUG,GBR,ALL,61327596.03,0.10%
1999,YUG,GRC,ALL,149719086.97,0.25%
1999,YUG,HRV,ALL,31822576.67,0.053%
1999,YUG,HUN,ALL,108776282.61,0.18%
1999,YUG,IRL,ALL,3372404.8,0.0057%
1999,YUG,ISL,ALL,419607.86,0.00070%
1999,YUG,ITA,ALL,378366517.11,0.63%
1999,YUG,LTU,ALL,723419.94,0.0012%
1999,YUG,LVA,ALL,324664.1,0.00054%
1999,YUG,MDA,ALL,82652.83,0.00014%
1999,YUG,MKD,ALL,229321692.19,0.38%
1999,YUG,MLT,ALL,1339082.11,0.0022%
1999,YUG,NLD,ALL,75630793.79,0.13%
1999,YUG,NOR,ALL,5224997.6,0.0088%
1999,YUG,POL,ALL,46917638.56,0.079%
1999,YUG,PRT,ALL,1910664.47,0.0032%
1999,YUG,ROU,ALL,84878858.21,0.14%
1999,YUG,RUS,ALL,215476341.69,0.36%
1999,YUG,SVK,ALL,27512522.51,0.046%
1999,YUG,SVN,ALL,78023270.56,0.13%
1999,YUG,SWE,ALL,62757413.59,0.11%
1999,YUG,UKR,ALL,52944085.84,0.089%
1999,YUG,ANT,ALL,159000,0.00027%
1999,YUG,ATG,ALL,15287.15,0.000026%
1999,YUG,BHS,ALL,40457.3,0.000068%
1999,YUG,BRB,ALL,24302.33,0.000041%
1999,YUG,CAN,ALL,5360934.9,0.0090%
1999,YUG,CRI,ALL,696448.02,0.0012%
1999,YUG,CUB,ALL,226839.29,0.00038%
1999,YUG,DMA,ALL,61000,0.00010%
1999,YUG,GRL,ALL,10583.55,0.000018%
1999,YUG,GTM,ALL,12432.86,0.000021%
1999,YUG,HND,ALL,65840.83,0.00011%
1999,YUG,JAM,ALL,18914.95,0.000032%
1999,YUG,KNA,ALL,43938.93,0.000074%
1999,YUG,MEX,ALL,3047264.69,0.0051%
1999,YUG,PAN,ALL,1354458.87,0.0023%
1999,YUG,USA,ALL,77847435.06,0.13%
1999,YUG,VCT,ALL,103890.16,0.00017%
1999,YUG,VGB,ALL,2233002.92,0.0037%
1999,YUG,AUS,ALL,5072319.35,0.0085%
1999,YUG,KIR,ALL,30933.17,0.000052%
1999,YUG,MHL,ALL,81033.02,0.00014%
1999,YUG,NCL,ALL,6000,0.000010%
1999,YUG,NIU,ALL,19275.11,0.000032%
1999,YUG,NZL,ALL,308735.18,0.00052%
1999,YUG,PCN,ALL,5000,0.0000084%
1999,YUG,PLW,ALL,1000,0.0000017%
1999,YUG,PNG,ALL,11000,0.000018%
1999,YUG,ARG,ALL,11685707.11,0.020%
1999,YUG,BRA,ALL,53222772.65,0.089%
1999,YUG,CHL,ALL,1682702.17,0.0028%
1999,YUG,COL,ALL,2169593.72,0.0036%
1999,YUG,ECU,ALL,20904679.42,0.035%
1999,YUG,PER,ALL,3778627.46,0.0063%
1999,YUG,SUR,ALL,1000,0.0000017%
1999,YUG,URY,ALL,242664.01,0.00041%
1999,YUG,VEN,ALL,11909714.65,0.020%
2000,YUG,BFA,ALL,11443.71,0.000019%
2000,YUG,CIV,ALL,5039430.16,0.0084%
2000,YUG,CMR,ALL,460767.1,0.00077%
2000,YUG,COD,ALL,15000,0.000025%
2000,YUG,COG,ALL,248448.74,0.00042%
2000,YUG,COM,ALL,2984.25,0.0000050%
2000,YUG,EGY,ALL,2570106.84,0.0043%
2000,YUG,ETH,ALL,39280.43,0.000066%
2000,YUG,GAB,ALL,1976.05,0.0000033%
2000,YUG,GHA,ALL,4300945.31,0.0072%
2000,YUG,GIN,ALL,2761432.62,0.0046%
2000,YUG,KEN,ALL,178406.87,0.00030%
2000,YUG,LBR,ALL,1175611.43,0.0020%
2000,YUG,LBY,ALL,24764.09,0.000042%
2000,YUG,MAR,ALL,1658867.89,0.0028%
2000,YUG,MDG,ALL,69916.25,0.00012%
2000,YUG,MLI,ALL,45332.89,0.000076%
2000,YUG,MOZ,ALL,20193.75,0.000034%
2000,YUG,MRT,ALL,85098.84,0.00014%
2000,YUG,MWI,ALL,1406854,0.0024%
2000,YUG,NGA,ALL,809388.98,0.0014%
2000,YUG,SDN,ALL,254042.16,0.00043%
2000,YUG,SEN,ALL,39184.16,0.000066%
2000,YUG,SHN,ALL,35000,0.000059%
2000,YUG,SLE,ALL,464288.04,0.00078%
2000,YUG,SOM,ALL,4000,0.0000067%
2000,YUG,STP,ALL,1000,0.0000017%
2000,YUG,SYC,ALL,75502.37,0.00013%
2000,YUG,TCD,ALL,22023.77,0.000037%
2000,YUG,TUN,ALL,652023.06,0.0011%
2000,YUG,TZA,ALL,370282.03,0.00062%
2000,YUG,UGA,ALL,1385617.26,0.0023%
2000,YUG,ZAF,ALL,10705850.23,0.018%
2000,YUG,ZMB,ALL,4341,0.0000073%
2000,YUG,ZWE,ALL,585280.12,0.00098%
2000,YUG,ARE,ALL,318282.63,0.00053%
2000,YUG,ARM,ALL,268523,0.00045%
2000,YUG,AZE,ALL,13288405.7,0.022%
2000,YUG,BGD,ALL,760280.1,0.0013%
2000,YUG,BHR,ALL,49516.37,0.000083%
2000,YUG,BRN,ALL,5000,0.0000084%
2000,YUG,BTN,ALL,60475.86,0.00010%
2000,YUG,CHN,ALL,100337222.5,0.17%
2000,YUG,CXR,ALL,23000,0.000039%
2000,YUG,CYP,ALL,12290016.08,0.021%
2000,YUG,GEO,ALL,100776,0.00017%
2000,YUG,HKG,ALL,5875838.17,0.0099%
2000,YUG,IDN,ALL,8366727.84,0.014%
2000,YUG,IND,ALL,18829278.06,0.032%
2000,YUG,IRN,ALL,1484713.25,0.0025%
2000,YUG,IRQ,ALL,9091079.29,0.015%
2000,YUG,ISR,ALL,6720124.13,0.011%
2000,YUG,JOR,ALL,110254.71,0.00018%
2000,YUG,JPN,ALL,57528442.99,0.096%
2000,YUG,KAZ,ALL,1644901.99,0.0028%
2000,YUG,KGZ,ALL,47959.45,0.000080%
2000,YUG,KOR,ALL,34565515.6,0.058%
2000,YUG,LBN,ALL,221609.52,0.00037%
2000,YUG,LKA,ALL,1429753.41,0.0024%
2000,YUG,MAC,ALL,4101,0.0000069%
2000,YUG,MYS,ALL,11166284.22,0.019%
2000,YUG,NPL,ALL,13000,0.000022%
2000,YUG,OMN,ALL,302853,0.00051%
2000,YUG,PAK,ALL,246568.36,0.00041%
2000,YUG,PHL,ALL,922224.65,0.0015%
2000,YUG,PRK,ALL,42000,0.000070%
2000,YUG,SAU,ALL,16185.97,0.000027%
2000,YUG,SGP,ALL,1383578.09,0.0023%
2000,YUG,SYR,ALL,4928277.27,0.0083%
2000,YUG,THA,ALL,2508149.97,0.0042%
2000,YUG,TJK,ALL,77259.88,0.00013%
2000,YUG,TKM,ALL,1324374.54,0.0022%
2000,YUG,TUR,ALL,119388991.57,0.20%
2000,YUG,UZB,ALL,4347914.63,0.0073%
2000,YUG,VNM,ALL,1615399.57,0.0027%
2000,YUG,XXB,ALL,4184621.11,0.0070%
2000,YUG,ALB,ALL,7185454.76,0.012%
2000,YUG,AUT,ALL,146771688.25,0.25%
2000,YUG,BGR,ALL,347796586.14,0.58%
2000,YUG,BIH,ALL,150442084.64,0.25%
2000,YUG,BLR,ALL,11861218.12,0.020%
2000,YUG,BLX,ALL,46614871.5,0.078%
2000,YUG,CHE,ALL,84183614.43,0.14%
2000,YUG,CZE,ALL,81843693.28,0.14%
2000,YUG,DEU,ALL,452562926.61,0.76%
2000,YUG,DNK,ALL,33151967.83,0.056%
2000,YUG,ESP,ALL,38116302.53,0.064%
2000,YUG,EST,ALL,1328639.9,0.0022%
2000,YUG,FIN,ALL,7217914.42,0.012%
2000,YUG,FRA,ALL,108512948.75,0.18%
2000,YUG,GBR,ALL,65733740.73,0.11%
2000,YUG,GIB,ALL,107054.6,0.00018%
2000,YUG,GRC,ALL,141944067.92,0.24%
2000,YUG,HRV,ALL,100257995.52,0.17%
2000,YUG,HUN,ALL,150495668.82,0.25%
2000,YUG,IRL,ALL,12389615.55,0.021%
2000,YUG,ISL,ALL,392260.39,0.00066%
2000,YUG,ITA,ALL,442259168.82,0.74%
2000,YUG,LTU,ALL,380262.71,0.00064%
2000,YUG,LVA,ALL,430894,0.00072%
2000,YUG,MDA,ALL,172726.9,0.00029%
2000,YUG,MKD,ALL,311340054.67,0.52%
2000,YUG,MLT,ALL,3184897.74,0.0053%
2000,YUG,NLD,ALL,88862535.12,0.15%
2000,YUG,NOR,ALL,19332006.37,0.032%
2000,YUG,POL,ALL,36292193.29,0.061%
2000,YUG,PRT,ALL,1867981.64,0.0031%
2000,YUG,ROU,ALL,128990632.4,0.22%
2000,YUG,RUS,ALL,218919498.65,0.37%
2000,YUG,SVK,ALL,33447767.57,0.056%
2000,YUG,SVN,ALL,121637379.14,0.20%
2000,YUG,SWE,ALL,83664263.48,0.14%
2000,YUG,UKR,ALL,60956202.51,0.10%
2000,YUG,ATG,ALL,14535.42,0.000024%
2000,YUG,BHS,ALL,78000,0.00013%
2000,YUG,BLZ,ALL,54000,0.000091%
2000,YUG,BMU,ALL,4000,0.0000067%
2000,YUG,BRB,ALL,17149.99,0.000029%
2000,YUG,CAN,ALL,2372103.64,0.0040%
2000,YUG,CRI,ALL,162839.01,0.00027%
2000,YUG,CUB,ALL,38457.23,0.000064%
2000,YUG,CYM,ALL,2000,0.0000034%
2000,YUG,DMA,ALL,2000,0.0000034%
2000,YUG,DOM,ALL,11000,0.000018%
2000,YUG,GTM,ALL,43397.11,0.000073%
2000,YUG,HND,ALL,24586.25,0.000041%
2000,YUG,HTI,ALL,43308.9,0.000073%
2000,YUG,KNA,ALL,5000,0.0000084%
2000,YUG,MEX,ALL,2113095.74,0.0035%
2000,YUG,NIC,ALL,598080.57,0.0010%
2000,YUG,PAN,ALL,636578.97,0.0011%
2000,YUG,TCA,ALL,1000,0.0000017%
2000,YUG,TTO,ALL,32000,0.000054%
2000,YUG,UMI,ALL,13986.26,0.000023%
2000,YUG,USA,ALL,81262272.38,0.14%
2000,YUG,VCT,ALL,13000,0.000022%
2000,YUG,VGB,ALL,18585.46,0.000031%
2000,YUG,AUS,ALL,5646219.52,0.0095%
2000,YUG,COK,ALL,29929.16,0.000050%
2000,YUG,FJI,ALL,21379,0.000036%
2000,YUG,KIR,ALL,19220.56,0.000032%
2000,YUG,MHL,ALL,203196.78,0.00034%
2000,YUG,NIU,ALL,136885.95,0.00023%
2000,YUG,NZL,ALL,613427.45,0.0010%
2000,YUG,PLW,ALL,27050.86,0.000045%
2000,YUG,PNG,ALL,72968.5,0.00012%
2000,YUG,ARG,ALL,7091033.51,0.012%
2000,YUG,BRA,ALL,14939488.79,0.025%
2000,YUG,CHL,ALL,7458896.61,0.013%
2000,YUG,COL,ALL,5402789.46,0.0091%
2000,YUG,ECU,ALL,4047433.67,0.0068%
2000,YUG,FLK,ALL,3949.8,0.0000066%
2000,YUG,PER,ALL,5028716.89,0.0084%
2000,YUG,PRY,ALL,9426.24,0.000016%
2000,YUG,SUR,ALL,49846.58,0.000084%
2000,YUG,URY,ALL,528754.49,0.00089%
2000,YUG,VEN,ALL,9052666.96,0.015%
2001,YUG,BFA,ALL,47714.34,0.000080%
2001,YUG,CIV,ALL,5916262.54,0.0099%
2001,YUG,CMR,ALL,2211593.79,0.0037%
2001,YUG,COD,ALL,50085,0.000084%
2001,YUG,COG,ALL,35911.18,0.000060%
2001,YUG,COM,ALL,24210.43,0.000041%
2001,YUG,DZA,ALL,14751,0.000025%
2001,YUG,EGY,ALL,3604359.41,0.0060%
2001,YUG,ETH,ALL,83670.19,0.00014%
2001,YUG,GHA,ALL,4103214.78,0.0069%
2001,YUG,GIN,ALL,3088972.2,0.0052%
2001,YUG,GMB,ALL,1231,0.0000021%
2001,YUG,LBR,ALL,378727.81,0.00063%
2001,YUG,LBY,ALL,125127.78,0.00021%
2001,YUG,MAR,ALL,819643.32,0.0014%
2001,YUG,MDG,ALL,41974.68,0.000070%
2001,YUG,MLI,ALL,220276.76,0.00037%
2001,YUG,MRT,ALL,50270.22,0.000084%
2001,YUG,MUS,ALL,11304,0.000019%
2001,YUG,NER,ALL,1301.83,0.0000022%
2001,YUG,NGA,ALL,822389.05,0.0014%
2001,YUG,RWA,ALL,695531,0.0012%
2001,YUG,SDN,ALL,146800.26,0.00025%
2001,YUG,SEN,ALL,18613,0.000031%
2001,YUG,SHN,ALL,9277,0.000016%
2001,YUG,SLE,ALL,1330176.12,0.0022%
2001,YUG,SOM,ALL,11192,0.000019%
2001,YUG,STP,ALL,40252.93,0.000067%
2001,YUG,SYC,ALL,54038.77,0.000091%
2001,YUG,TGO,ALL,291090.36,0.00049%
2001,YUG,TUN,ALL,763000,0.0013%
2001,YUG,TZA,ALL,730615.35,0.0012%
2001,YUG,UGA,ALL,1702976.66,0.0029%
2001,YUG,ZAF,ALL,7549578.32,0.013%
2001,YUG,ZMB,ALL,27195,0.000046%
2001,YUG,ZWE,ALL,1121319.19,0.0019%
2001,YUG,ARE,ALL,582339.17,0.00098%
2001,YUG,ARM,ALL,2652662.49,0.0044%
2001,YUG,AZE,ALL,1417713.26,0.0024%
2001,YUG,BGD,ALL,1271407.89,0.0021%
2001,YUG,BHR,ALL,92352.41,0.00015%
2001,YUG,BTN,ALL,69017.4,0.00012%
2001,YUG,CHN,ALL,145817125.22,0.24%
2001,YUG,CYP,ALL,10387550.27,0.017%
2001,YUG,GEO,ALL,144716.42,0.00024%
2001,YUG,HKG,ALL,4702767.63,0.0079%
2001,YUG,IDN,ALL,8508036.62,0.014%
2001,YUG,IND,ALL,18665349.11,0.031%
2001,YUG,IOT,ALL,29555,0.000050%
2001,YUG,IRN,ALL,1832476.44,0.0031%
2001,YUG,IRQ,ALL,12065056.63,0.020%
2001,YUG,ISR,ALL,13815464.2,0.023%
2001,YUG,JOR,ALL,120509.98,0.00020%
2001,YUG,JPN,ALL,50480902.81,0.085%
2001,YUG,KAZ,ALL,9702899.91,0.016%
2001,YUG,KGZ,ALL,107076.21,0.00018%
2001,YUG,KHM,ALL,19513,0.000033%
2001,YUG,KOR,ALL,36879224.44,0.062%
2001,YUG,KWT,ALL,28236.77,0.000047%
2001,YUG,LBN,ALL,121793.91,0.00020%
2001,YUG,LKA,ALL,1085323.31,0.0018%
2001,YUG,MAC,ALL,33637,0.000056%
2001,YUG,MDV,ALL,4791,0.0000080%
2001,YUG,MMR,ALL,10035.27,0.000017%
2001,YUG,MYS,ALL,11231024.43,0.019%
2001,YUG,OMN,ALL,1241394,0.0021%
2001,YUG,PAK,ALL,263930.53,0.00044%
2001,YUG,PHL,ALL,1269322.88,0.0021%
2001,YUG,PRK,ALL,191861.16,0.00032%
2001,YUG,SAU,ALL,35293.63,0.000059%
2001,YUG,SGP,ALL,5181936.52,0.0087%
2001,YUG,SYR,ALL,12930412,0.022%
2001,YUG,THA,ALL,7098962.38,0.012%
2001,YUG,TJK,ALL,457689.43,0.00077%
2001,YUG,TKM,ALL,1073884.11,0.0018%
2001,YUG,TUR,ALL,90413046.19,0.15%
2001,YUG,UZB,ALL,5571434.49,0.0093%
2001,YUG,VNM,ALL,2253627.77,0.0038%
2001,YUG,XXB,ALL,8591652.68,0.014%
2001,YUG,ALB,ALL,8137953.35,0.014%
2001,YUG,AUT,ALL,173744285.92,0.29%
2001,YUG,BGR,ALL,144121427.83,0.24%
2001,YUG,BIH,ALL,120925119.74,0.20%
2001,YUG,BLR,ALL,15831439.51,0.027%
2001,YUG,BLX,ALL,58672027.23,0.098%
2001,YUG,CHE,ALL,86456707.15,0.14%
2001,YUG,CZE,ALL,90303000.43,0.15%
2001,YUG,DEU,ALL,577151883.25,0.97%
2001,YUG,DNK,ALL,38870133.41,0.065%
2001,YUG,ESP,ALL,63978530.09,0.11%
2001,YUG,EST,ALL,286915.16,0.00048%
2001,YUG,FIN,ALL,8442445.94,0.014%
2001,YUG,FRA,ALL,146906622.6,0.25%
2001,YUG,GBR,ALL,80766126.23,0.14%
2001,YUG,GIB,ALL,895700.6,0.0015%
2001,YUG,GRC,ALL,212512534.93,0.36%
2001,YUG,HRV,ALL,148203180.32,0.25%
2001,YUG,HUN,ALL,183585312.59,0.31%
2001,YUG,IRL,ALL,21970013.02,0.037%
2001,YUG,ISL,ALL,470709.78,0.00079%
2001,YUG,ITA,ALL,567099369.94,0.95%
2001,YUG,LTU,ALL,1520295.44,0.0025%
2001,YUG,LVA,ALL,330268.5,0.00055%
2001,YUG,MDA,ALL,317619.37,0.00053%
2001,YUG,MKD,ALL,252546782.2,0.42%
2001,YUG,MLT,ALL,150046.51,0.00025%
2001,YUG,NLD,ALL,96044652.15,0.16%
2001,YUG,NOR,ALL,10462957.94,0.018%
2001,YUG,POL,ALL,43072473.53,0.072%
2001,YUG,PRT,ALL,4216976.9,0.0071%
2001,YUG,ROU,ALL,127758206.02,0.21%
2001,YUG,RUS,ALL,410125640.85,0.69%
2001,YUG,SVK,ALL,47616607.2,0.080%
2001,YUG,SVN,ALL,218976689,0.37%
2001,YUG,SWE,ALL,96516591.97,0.16%
2001,YUG,UKR,ALL,70118303.32,0.12%
2001,YUG,ANT,ALL,5404,0.0000091%
2001,YUG,ATG,ALL,111134.69,0.00019%
2001,YUG,BHS,ALL,78816.99,0.00013%
2001,YUG,BLZ,ALL,74856.13,0.00013%
2001,YUG,BRB,ALL,6805.34,0.000011%
2001,YUG,CAN,ALL,4461865.96,0.0075%
2001,YUG,CRI,ALL,364259.08,0.00061%
2001,YUG,CUB,ALL,111616.97,0.00019%
2001,YUG,DMA,ALL,8459.95,0.000014%
2001,YUG,DOM,ALL,9919.12,0.000017%
2001,YUG,GRD,ALL,3633,0.0000061%
2001,YUG,GRL,ALL,14785.98,0.000025%
2001,YUG,GTM,ALL,61500.83,0.00010%
2001,YUG,HND,ALL,53935.01,0.000090%
2001,YUG,HTI,ALL,16824.49,0.000028%
2001,YUG,JAM,ALL,2782,0.0000047%
2001,YUG,KNA,ALL,117859.64,0.00020%
2001,YUG,MEX,ALL,1719318.26,0.0029%
2001,YUG,NIC,ALL,68600.11,0.00012%
2001,YUG,PAN,ALL,1537459.57,0.0026%
2001,YUG,SLV,ALL,2252,0.0000038%
2001,YUG,TCA,ALL,29344.03,0.000049%
2001,YUG,TTO,ALL,223807.55,0.00038%
2001,YUG,UMI,ALL,208118.57,0.00035%
2001,YUG,USA,ALL,119418707.98,0.20%
2001,YUG,VCT,ALL,41981.12,0.000070%
2001,YUG,VGB,ALL,672562.67,0.0011%
2001,YUG,AUS,ALL,2542219.6,0.0043%
2001,YUG,KIR,ALL,115971.86,0.00019%
2001,YUG,MHL,ALL,527348.16,0.00088%
2001,YUG,NRU,ALL,46944.02,0.000079%
2001,YUG,NZL,ALL,860823.25,0.0014%
2001,YUG,PNG,ALL,4050.61,0.0000068%
2001,YUG,PYF,ALL,1905,0.0000032%
2001,YUG,SLB,ALL,2964.53,0.0000050%
2001,YUG,TKL,ALL,7323,0.000012%
2001,YUG,TON,ALL,14852.4,0.000025%
2001,YUG,VUT,ALL,13742.06,0.000023%
2001,YUG,ARG,ALL,13401997.86,0.022%
2001,YUG,BOL,ALL,1547,0.0000026%
2001,YUG,BRA,ALL,17043508.74,0.029%
2001,YUG,CHL,ALL,2985370.19,0.0050%
2001,YUG,COL,ALL,3248319.8,0.0054%
2001,YUG,ECU,ALL,37099425.92,0.062%
2001,YUG,FLK,ALL,22481.26,0.000038%
2001,YUG,GUY,ALL,30937.63,0.000052%
2001,YUG,PER,ALL,2767049.57,0.0046%
2001,YUG,PRY,ALL,1822478.29,0.0031%
2001,YUG,SUR,ALL,2093,0.0000035%
2001,YUG,URY,ALL,875064.62,0.0015%
2001,YUG,VEN,ALL,4314096.57,0.0072%
2001,YUG,XXA,ALL,823292.73,0.0014%
2002,YUG,BDI,ALL,5769,0.0000097%
2002,YUG,BEN,ALL,211875,0.00036%
2002,YUG,BFA,ALL,25801.26,0.000043%
2002,YUG,CAF,ALL,333208,0.00056%
2002,YUG,CIV,ALL,1332512.47,0.0022%
2002,YUG,CMR,ALL,3125877.81,0.0052%
2002,YUG,COD,ALL,25063.01,0.000042%
2002,YUG,COG,ALL,86385.92,0.00014%
2002,YUG,COM,ALL,57904.57,0.000097%
2002,YUG,DZA,ALL,110393,0.00019%
2002,YUG,EGY,ALL,3100181.23,0.0052%
2002,YUG,ERI,ALL,15652,0.000026%
2002,YUG,ETH,ALL,235909.21,0.00040%
2002,YUG,GAB,ALL,20350.49,0.000034%
2002,YUG,GHA,ALL,10623969.92,0.018%
2002,YUG,GIN,ALL,3004566.6,0.0050%
2002,YUG,GMB,ALL,10230.92,0.000017%
2002,YUG,KEN,ALL,41309.34,0.000069%
2002,YUG,LBR,ALL,182658,0.00031%
2002,YUG,LBY,ALL,74225.89,0.00012%
2002,YUG,MAR,ALL,2001665.6,0.0034%
2002,YUG,MDG,ALL,61942.27,0.00010%
2002,YUG,MLI,ALL,407788.28,0.00068%
2002,YUG,MOZ,ALL,39321.32,0.000066%
2002,YUG,MUS,ALL,55144.76,0.000092%
2002,YUG,MWI,ALL,414196.8,0.00069%
2002,YUG,NGA,ALL,1425281.02,0.0024%
2002,YUG,SDN,ALL,328610.1,0.00055%
2002,YUG,SEN,ALL,47146,0.000079%
2002,YUG,SHN,ALL,41070,0.000069%
2002,YUG,SLE,ALL,1358807.18,0.0023%
2002,YUG,SOM,ALL,37667.53,0.000063%
2002,YUG,STP,ALL,30485.64,0.000051%
2002,YUG,SYC,ALL,96258.47,0.00016%
2002,YUG,TGO,ALL,189015.27,0.00032%
2002,YUG,TUN,ALL,922022.3,0.0015%
2002,YUG,TZA,ALL,146835.71,0.00025%
2002,YUG,UGA,ALL,3435663.45,0.0058%
2002,YUG,ZAF,ALL,7755974.73,0.013%
2002,YUG,ZWE,ALL,998097.14,0.0017%
2002,YUG,ARE,ALL,396604.33,0.00066%
2002,YUG,ARM,ALL,1437828.18,0.0024%
2002,YUG,AZE,ALL,1996865.23,0.0033%
2002,YUG,BGD,ALL,1223203.71,0.0021%
2002,YUG,BHR,ALL,152780.06,0.00026%
2002,YUG,BRN,ALL,11826.57,0.000020%
2002,YUG,BTN,ALL,153668.79,0.00026%
2002,YUG,CCK,ALL,83195.86,0.00014%
2002,YUG,CHN,ALL,183525593.38,0.31%
2002,YUG,CYP,ALL,9918306.12,0.017%
2002,YUG,GEO,ALL,69912.89,0.00012%
2002,YUG,HKG,ALL,4877340.26,0.0082%
2002,YUG,IDN,ALL,12618489.28,0.021%
2002,YUG,IND,ALL,22768993.41,0.038%
2002,YUG,IOT,ALL,26944,0.000045%
2002,YUG,IRN,ALL,1983748.42,0.0033%
2002,YUG,IRQ,ALL,25811849.45,0.043%
2002,YUG,ISR,ALL,15766567.3,0.026%
2002,YUG,JOR,ALL,80742.18,0.00014%
2002,YUG,JPN,ALL,71930153.7,0.12%
2002,YUG,KAZ,ALL,4758621.32,0.0080%
2002,YUG,KGZ,ALL,31904.58,0.000053%
2002,YUG,KHM,ALL,36044,0.000060%
2002,YUG,KOR,ALL,49893944.58,0.084%
2002,YUG,KWT,ALL,264600.55,0.00044%
2002,YUG,LAO,ALL,4754,0.0000080%
2002,YUG,LBN,ALL,96886.43,0.00016%
2002,YUG,LKA,ALL,492869.99,0.00083%
2002,YUG,MAC,ALL,83279.69,0.00014%
2002,YUG,MMR,ALL,164379.94,0.00028%
2002,YUG,MYS,ALL,19493702.69,0.033%
2002,YUG,NPL,ALL,10885,0.000018%
2002,YUG,OMN,ALL,339100,0.00057%
2002,YUG,PAK,ALL,1653281.06,0.0028%
2002,YUG,PHL,ALL,2733256.47,0.0046%
2002,YUG,PRK,ALL,476545.36,0.00080%
2002,YUG,SAU,ALL,122587.05,0.00021%
2002,YUG,SGP,ALL,8969198.81,0.015%
