"","year","country_origin_id","country_destination_id","hs92_product_id","import_val","import_val_pct","countT","per"
"376",2007,"KGZ","CHN","ALL",1408685100.67,"2.0%",3646598714.24,"38.63%"
"377",2007,"KGZ","RUS","ALL",914457541.52,"1.3%",3646598714.24,"25.08%"
"378",2007,"KGZ","USA","ALL",92977301.25,"0.13%",3646598714.24,"2.55%"
"379",2008,"KGZ","CHN","ALL",1895010800.96,"2.7%",4905446575.48,"38.63%"
"380",2008,"KGZ","RUS","ALL",1322133960.92,"1.9%",4905446575.48,"26.95%"
"381",2008,"KGZ","USA","ALL",103833009.43,"0.15%",4905446575.48,"2.12%"
"382",2009,"KGZ","CHN","ALL",1427088871.11,"2.0%",3736907679.97,"38.19%"
"383",2009,"KGZ","RUS","ALL",932339939.93,"1.3%",3736907679.97,"24.95%"
"384",2009,"KGZ","USA","ALL",81800644.24,"0.12%",3736907679.97,"2.19%"
"385",2010,"KGZ","CHN","ALL",1461103298.26,"2.1%",4114992729.77,"35.51%"
"386",2010,"KGZ","RUS","ALL",1003825921.08,"1.4%",4114992729.77,"24.39%"
"387",2010,"KGZ","USA","ALL",186061228.72,"0.26%",4114992729.77,"4.52%"
"388",2011,"KGZ","CHN","ALL",2207515909.2,"3.1%",5711210472.96,"38.65%"
"389",2011,"KGZ","RUS","ALL",1248077019.25,"1.8%",5711210472.96,"21.85%"
"390",2011,"KGZ","USA","ALL",200827264.05,"0.28%",5711210472.96,"3.52%"
"391",2012,"KGZ","CHN","ALL",2089108084.1,"2.9%",6424871824.29,"32.52%"
"392",2012,"KGZ","RUS","ALL",1686089561.51,"2.4%",6424871824.29,"26.24%"
"393",2012,"KGZ","USA","ALL",244401733.53,"0.34%",6424871824.29,"3.8%"
"394",2013,"KGZ","CHN","ALL",2482706029.29,"3.5%",7241275824.72,"34.29%"
"395",2013,"KGZ","RUS","ALL",2006569128.06,"2.8%",7241275824.72,"27.71%"
"396",2013,"KGZ","USA","ALL",223065855.39,"0.31%",7241275824.72,"3.08%"
"397",2014,"KGZ","CHN","ALL",5224646408,"7.3%",9287022453,"56.26%"
"398",2014,"KGZ","RUS","ALL",1737553163,"2.4%",9287022453,"18.71%"
"399",2014,"KGZ","USA","ALL",60219109,"0.085%",9287022453,"0.65%"
"400",2015,"KGZ","CHN","ALL",1672863986.72,"2.4%",4672414525.64,"35.8%"
"401",2015,"KGZ","RUS","ALL",1274321966.99,"1.8%",4672414525.64,"27.27%"
"402",2015,"KGZ","USA","ALL",119070616.57,"0.17%",4672414525.64,"2.55%"
"403",2016,"KGZ","CHN","ALL",2622846693.01,"3.7%",5139787374.31,"51.03%"
"404",2016,"KGZ","RUS","ALL",941089884.37,"1.3%",5139787374.31,"18.31%"
"405",2016,"KGZ","USA","ALL",151767656.19,"0.21%",5139787374.31,"2.95%"
"406",2017,"KGZ","CHN","ALL",2719729880.87,"3.8%",5993535745.63,"45.38%"
"407",2017,"KGZ","RUS","ALL",1359108001.54,"1.9%",5993535745.63,"22.68%"
"408",2017,"KGZ","USA","ALL",151805379.66,"0.21%",5993535745.63,"2.53%"
"409",1995,"MDA","CHN","ALL",818932.06,"0.0012%",755841289.13,"0.11%"
"410",1995,"MDA","RUS","ALL",161417001.91,"0.23%",755841289.13,"21.36%"
"411",1995,"MDA","USA","ALL",13645794.71,"0.019%",755841289.13,"1.81%"
"412",1996,"MDA","CHN","ALL",1080993.92,"0.0015%",1254979647.61,"0.09%"
"413",1996,"MDA","RUS","ALL",371165421.11,"0.52%",1254979647.61,"29.58%"
"414",1996,"MDA","USA","ALL",38648771.07,"0.054%",1254979647.61,"3.08%"
"415",1997,"MDA","CHN","ALL",341002,"0.00048%",1297135848,"0.03%"
"416",1997,"MDA","RUS","ALL",374883533,"0.53%",1297135848,"28.9%"
"417",1997,"MDA","USA","ALL",11468814,"0.016%",1297135848,"0.88%"
"418",1998,"MDA","CHN","ALL",1677879.27,"0.0024%",1192791763.97,"0.14%"
"419",1998,"MDA","RUS","ALL",274628005.75,"0.39%",1192791763.97,"23.02%"
"420",1998,"MDA","USA","ALL",38341732.37,"0.054%",1192791763.97,"3.21%"
"421",1999,"MDA","CHN","ALL",1040685.97,"0.0015%",744422165.96,"0.14%"
"422",1999,"MDA","RUS","ALL",189970008.31,"0.27%",744422165.96,"25.52%"
"423",1999,"MDA","USA","ALL",23652722.56,"0.033%",744422165.96,"3.18%"
"424",2000,"MDA","CHN","ALL",2092205.47,"0.0029%",904539898.94,"0.23%"
"425",2000,"MDA","RUS","ALL",128618682.02,"0.18%",904539898.94,"14.22%"
"426",2000,"MDA","USA","ALL",46587792.24,"0.066%",904539898.94,"5.15%"
"427",2001,"MDA","CHN","ALL",9471268.26,"0.013%",1091985197.21,"0.87%"
"428",2001,"MDA","RUS","ALL",142946443.58,"0.20%",1091985197.21,"13.09%"
"429",2001,"MDA","USA","ALL",31568137.11,"0.045%",1091985197.21,"2.89%"
"430",2002,"MDA","CHN","ALL",11814287.94,"0.017%",1222276414.53,"0.97%"
"431",2002,"MDA","RUS","ALL",156255003.83,"0.22%",1222276414.53,"12.78%"
"432",2002,"MDA","USA","ALL",47182344.4,"0.067%",1222276414.53,"3.86%"
"433",2003,"MDA","CHN","ALL",24528651.23,"0.035%",1686121961.61,"1.45%"
"434",2003,"MDA","RUS","ALL",206490570.19,"0.29%",1686121961.61,"12.25%"
"435",2003,"MDA","USA","ALL",35490548.79,"0.050%",1686121961.61,"2.1%"
"436",2004,"MDA","CHN","ALL",55300134.81,"0.078%",2153971296.74,"2.57%"
"437",2004,"MDA","RUS","ALL",249991089.69,"0.35%",2153971296.74,"11.61%"
"438",2004,"MDA","USA","ALL",37331268.39,"0.053%",2153971296.74,"1.73%"
"439",2005,"MDA","CHN","ALL",105268074.48,"0.15%",2757057678.6,"3.82%"
"440",2005,"MDA","RUS","ALL",358701748.66,"0.51%",2757057678.6,"13.01%"
"441",2005,"MDA","USA","ALL",49082854.85,"0.069%",2757057678.6,"1.78%"
"442",2006,"MDA","CHN","ALL",122330330.44,"0.17%",3140810050.2,"3.89%"
"443",2006,"MDA","RUS","ALL",476761275.76,"0.67%",3140810050.2,"15.18%"
"444",2006,"MDA","USA","ALL",37768379.42,"0.053%",3140810050.2,"1.2%"
"445",2007,"MDA","CHN","ALL",200258251.81,"0.28%",4254037943.01,"4.71%"
"446",2007,"MDA","RUS","ALL",591044916.72,"0.83%",4254037943.01,"13.89%"
"447",2007,"MDA","USA","ALL",53494766.88,"0.075%",4254037943.01,"1.26%"
"448",2008,"MDA","CHN","ALL",303106846.99,"0.43%",5576533899.46,"5.44%"
"449",2008,"MDA","RUS","ALL",748727038.81,"1.1%",5576533899.46,"13.43%"
"450",2008,"MDA","USA","ALL",100629343.85,"0.14%",5576533899.46,"1.8%"
"451",2009,"MDA","CHN","ALL",243544336.82,"0.34%",3675711214.7,"6.63%"
"452",2009,"MDA","RUS","ALL",389018552.63,"0.55%",3675711214.7,"10.58%"
"453",2009,"MDA","USA","ALL",46168594.8,"0.065%",3675711214.7,"1.26%"
"454",2010,"MDA","CHN","ALL",315017772.77,"0.44%",4262156965.17,"7.39%"
"455",2010,"MDA","RUS","ALL",574351685.27,"0.81%",4262156965.17,"13.48%"
"456",2010,"MDA","USA","ALL",65831515.38,"0.093%",4262156965.17,"1.54%"
"457",2011,"MDA","CHN","ALL",391343045.96,"0.55%",5217217162.94,"7.5%"
"458",2011,"MDA","RUS","ALL",448319123.95,"0.63%",5217217162.94,"8.59%"
"459",2011,"MDA","USA","ALL",84210999.25,"0.12%",5217217162.94,"1.61%"
"460",2012,"MDA","CHN","ALL",415551115.78,"0.59%",5280316737.09,"7.87%"
"461",2012,"MDA","RUS","ALL",412656214.32,"0.58%",5280316737.09,"7.81%"
"462",2012,"MDA","USA","ALL",80761559.5,"0.11%",5280316737.09,"1.53%"
"463",2013,"MDA","CHN","ALL",476205476.71,"0.67%",5728695281.07,"8.31%"
"464",2013,"MDA","RUS","ALL",419191489.29,"0.59%",5728695281.07,"7.32%"
"465",2013,"MDA","USA","ALL",77859369.38,"0.11%",5728695281.07,"1.36%"
"466",2014,"MDA","CHN","ALL",475777095.66,"0.67%",5642246331.83,"8.43%"
"467",2014,"MDA","RUS","ALL",375264663.25,"0.53%",5642246331.83,"6.65%"
"468",2014,"MDA","USA","ALL",75845413.25,"0.11%",5642246331.83,"1.34%"
"469",2015,"MDA","CHN","ALL",365882468.85,"0.52%",4078698342.5,"8.97%"
"470",2015,"MDA","RUS","ALL",289130028.15,"0.41%",4078698342.5,"7.09%"
"471",2015,"MDA","USA","ALL",49635337.9,"0.070%",4078698342.5,"1.22%"
"472",2016,"MDA","CHN","ALL",384728010.32,"0.54%",3950518351.13,"9.74%"
"473",2016,"MDA","RUS","ALL",338964652.82,"0.48%",3950518351.13,"8.58%"
"474",2016,"MDA","USA","ALL",51241506.76,"0.072%",3950518351.13,"1.3%"
"475",2017,"MDA","CHN","ALL",500612974.75,"0.71%",5068111540.42,"9.88%"
"476",2017,"MDA","RUS","ALL",409544780.05,"0.58%",5068111540.42,"8.08%"
"477",2017,"MDA","USA","ALL",65303200.71,"0.092%",5068111540.42,"1.29%"
"478",1995,"TJK","CHN","ALL",13770210,"0.032%",135060807,"10.2%"
"479",1995,"TJK","USA","ALL",15144588,"0.035%",135060807,"11.21%"
"480",1996,"TJK","CHN","ALL",7125004,"0.016%",293062980,"2.43%"
"481",1996,"TJK","RUS","ALL",150528483,"0.35%",293062980,"51.36%"
"482",1996,"TJK","USA","ALL",15583448,"0.036%",293062980,"5.32%"
"483",1997,"TJK","CHN","ALL",9761788,"0.022%",322721321,"3.02%"
"484",1997,"TJK","RUS","ALL",87531203,"0.20%",322721321,"27.12%"
"485",1997,"TJK","USA","ALL",18211594,"0.042%",322721321,"5.64%"
"486",1998,"TJK","CHN","ALL",9669904,"0.022%",309209663,"3.13%"
"487",1998,"TJK","RUS","ALL",77255214,"0.18%",309209663,"24.98%"
"488",1998,"TJK","USA","ALL",10550880,"0.024%",309209663,"3.41%"
"489",1999,"TJK","CHN","ALL",1445740,"0.0033%",242867508,"0.6%"
"490",1999,"TJK","RUS","ALL",64582076,"0.15%",242867508,"26.59%"
"491",1999,"TJK","USA","ALL",10093450,"0.023%",242867508,"4.16%"
"492",2000,"TJK","CHN","ALL",6782558,"0.016%",334565752,"2.03%"
"493",2000,"TJK","RUS","ALL",55795176,"0.13%",334565752,"16.68%"
"494",2000,"TJK","USA","ALL",11047761,"0.025%",334565752,"3.3%"
"495",2001,"TJK","CHN","ALL",5295821,"0.012%",310374771,"1.71%"
"496",2001,"TJK","RUS","ALL",69010003,"0.16%",310374771,"22.23%"
"497",2001,"TJK","USA","ALL",20750790,"0.048%",310374771,"6.69%"
"498",2002,"TJK","CHN","ALL",6490543,"0.015%",332936140,"1.95%"
"499",2002,"TJK","RUS","ALL",67740372,"0.16%",332936140,"20.35%"
"500",2002,"TJK","USA","ALL",11963077,"0.028%",332936140,"3.59%"
"501",2003,"TJK","CHN","ALL",19956345,"0.046%",562030154,"3.55%"
"502",2003,"TJK","RUS","ALL",128475840,"0.30%",562030154,"22.86%"
"503",2003,"TJK","USA","ALL",18713916,"0.043%",562030154,"3.33%"
"504",2004,"TJK","CHN","ALL",52580872,"0.12%",781196241,"6.73%"
"505",2004,"TJK","RUS","ALL",182907228,"0.42%",781196241,"23.41%"
"506",2004,"TJK","USA","ALL",41997932,"0.097%",781196241,"5.38%"
"507",2005,"TJK","CHN","ALL",142759615,"0.33%",1027794112,"13.89%"
"508",2005,"TJK","RUS","ALL",239627057,"0.55%",1027794112,"23.31%"
"509",2005,"TJK","USA","ALL",12802664,"0.030%",1027794112,"1.25%"
"510",2006,"TJK","CHN","ALL",304879610,"0.70%",1439997253,"21.17%"
"511",2006,"TJK","RUS","ALL",373352222,"0.86%",1439997253,"25.93%"
"512",2006,"TJK","USA","ALL",11800093,"0.027%",1439997253,"0.82%"
"513",2007,"TJK","CHN","ALL",492121046,"1.1%",1992762753,"24.7%"
"514",2007,"TJK","RUS","ALL",605640291,"1.4%",1992762753,"30.39%"
"515",2007,"TJK","USA","ALL",23860601,"0.055%",1992762753,"1.2%"
"516",2008,"TJK","CHN","ALL",1471797684,"3.4%",3321202327,"44.32%"
"517",2008,"TJK","RUS","ALL",792479462,"1.8%",3321202327,"23.86%"
"518",2008,"TJK","USA","ALL",27465128,"0.063%",3321202327,"0.83%"
"519",2009,"TJK","CHN","ALL",1181948450,"2.7%",2485407130,"47.56%"
"520",2009,"TJK","RUS","ALL",572272220,"1.3%",2485407130,"23.03%"
"521",2009,"TJK","USA","ALL",7254894,"0.017%",2485407130,"0.29%"
"522",2010,"TJK","CHN","ALL",1375510809,"3.2%",3046754252,"45.15%"
"523",2010,"TJK","RUS","ALL",672401697,"1.5%",3046754252,"22.07%"
"524",2010,"TJK","USA","ALL",13731924,"0.032%",3046754252,"0.45%"
"525",2011,"TJK","CHN","ALL",1992887573,"4.6%",3890363555,"51.23%"
"526",2011,"TJK","RUS","ALL",721156242,"1.7%",3890363555,"18.54%"
"527",2011,"TJK","USA","ALL",11849295,"0.027%",3890363555,"0.3%"
"528",2012,"TJK","CHN","ALL",1738872952,"4.0%",3847954684,"45.19%"
"529",2012,"TJK","RUS","ALL",678456619,"1.6%",3847954684,"17.63%"
"530",2012,"TJK","USA","ALL",12687600,"0.029%",3847954684,"0.33%"
"531",2013,"TJK","CHN","ALL",1868497364,"4.3%",4059119024,"46.03%"
"532",2013,"TJK","RUS","ALL",724194095,"1.7%",4059119024,"17.84%"
"533",2013,"TJK","USA","ALL",18786831,"0.043%",4059119024,"0.46%"
"534",2014,"TJK","CHN","ALL",2455685777,"5.7%",4815973735,"50.99%"
"535",2014,"TJK","RUS","ALL",890785526,"2.1%",4815973735,"18.5%"
"536",2014,"TJK","USA","ALL",13772050,"0.032%",4815973735,"0.29%"
"537",2015,"TJK","CHN","ALL",1796561154,"4.1%",3541237212,"50.73%"
"538",2015,"TJK","RUS","ALL",758944076,"1.7%",3541237212,"21.43%"
"539",2015,"TJK","USA","ALL",17674368,"0.041%",3541237212,"0.5%"
"540",2016,"TJK","CHN","ALL",1725023773,"4.0%",3263006641,"52.87%"
"541",2016,"TJK","RUS","ALL",651214169,"1.5%",3263006641,"19.96%"
"542",2016,"TJK","USA","ALL",20454064,"0.047%",3263006641,"0.63%"
"543",2017,"TJK","CHN","ALL",1299872381,"3.0%",3041094771,"42.74%"
"544",2017,"TJK","RUS","ALL",686729428,"1.6%",3041094771,"22.58%"
"545",2017,"TJK","USA","ALL",16930484,"0.039%",3041094771,"0.56%"
"546",1995,"TKM","CHN","ALL",9416534,"0.013%",247279770,"3.81%"
"547",1995,"TKM","USA","ALL",24064770,"0.034%",247279770,"9.73%"
"548",1996,"TKM","CHN","ALL",8289092,"0.012%",883942723,"0.94%"
"549",1996,"TKM","RUS","ALL",113319611,"0.16%",883942723,"12.82%"
"550",1996,"TKM","USA","ALL",159344340,"0.22%",883942723,"18.03%"
"551",1997,"TKM","CHN","ALL",11012984,"0.015%",1018275055,"1.08%"
"552",1997,"TKM","RUS","ALL",260188228,"0.36%",1018275055,"25.55%"
"553",1997,"TKM","USA","ALL",102373724,"0.14%",1018275055,"10.05%"
"554",1998,"TKM","CHN","ALL",10288609,"0.014%",666694726,"1.54%"
"555",1998,"TKM","RUS","ALL",94127288,"0.13%",666694726,"14.12%"
"556",1998,"TKM","USA","ALL",13708809,"0.019%",666694726,"2.06%"
"557",1999,"TKM","CHN","ALL",7472541.01,"0.010%",689220707.71,"1.08%"
"558",1999,"TKM","RUS","ALL",69163428.72,"0.097%",689220707.71,"10.04%"
"559",1999,"TKM","USA","ALL",8404692.01,"0.012%",689220707.71,"1.22%"
"560",2000,"TKM","CHN","ALL",13784141.35,"0.019%",997528102.1,"1.38%"
"561",2000,"TKM","RUS","ALL",143799502.66,"0.20%",997528102.1,"14.42%"
"562",2000,"TKM","USA","ALL",82399721.67,"0.12%",997528102.1,"8.26%"
"563",2001,"TKM","CHN","ALL",31088621,"0.044%",1043745716,"2.98%"
"564",2001,"TKM","RUS","ALL",140083781,"0.20%",1043745716,"13.42%"
"565",2001,"TKM","USA","ALL",241949838,"0.34%",1043745716,"23.18%"
"566",2002,"TKM","CHN","ALL",86472920,"0.12%",961912334,"8.99%"
"567",2002,"TKM","RUS","ALL",142535345,"0.20%",961912334,"14.82%"
"568",2002,"TKM","USA","ALL",44302163,"0.062%",961912334,"4.61%"
"569",2003,"TKM","CHN","ALL",78578105,"0.11%",1380951445,"5.69%"
"570",2003,"TKM","RUS","ALL",221506962,"0.31%",1380951445,"16.04%"
"571",2003,"TKM","USA","ALL",32542155,"0.046%",1380951445,"2.36%"
"572",2004,"TKM","CHN","ALL",84470131,"0.12%",2067917913,"4.08%"
"573",2004,"TKM","RUS","ALL",241833130,"0.34%",2067917913,"11.69%"
"574",2004,"TKM","USA","ALL",294168268,"0.41%",2067917913,"14.23%"
"575",2005,"TKM","CHN","ALL",89880577,"0.13%",2059380467,"4.36%"
"576",2005,"TKM","RUS","ALL",223323512,"0.31%",2059380467,"10.84%"
"577",2005,"TKM","USA","ALL",212496238,"0.30%",2059380467,"10.32%"
"578",2006,"TKM","CHN","ALL",162258460,"0.23%",1731201863,"9.37%"
"579",2006,"TKM","RUS","ALL",228253923,"0.32%",1731201863,"13.18%"
"580",2006,"TKM","USA","ALL",106249030,"0.15%",1731201863,"6.14%"
"581",2007,"TKM","CHN","ALL",299824601,"0.42%",2400441942,"12.49%"
"582",2007,"TKM","RUS","ALL",383885962,"0.54%",2400441942,"15.99%"
"583",2007,"TKM","USA","ALL",171912190,"0.24%",2400441942,"7.16%"
"584",2008,"TKM","CHN","ALL",798965440,"1.1%",4069347907,"19.63%"
"585",2008,"TKM","RUS","ALL",808704705,"1.1%",4069347907,"19.87%"
"586",2008,"TKM","USA","ALL",50673581,"0.071%",4069347907,"1.25%"
"587",2009,"TKM","CHN","ALL",914645119,"1.3%",4923443389,"18.58%"
"588",2009,"TKM","RUS","ALL",901340667,"1.3%",4923443389,"18.31%"
"589",2009,"TKM","USA","ALL",151014773,"0.21%",4923443389,"3.07%"
"590",2010,"TKM","CHN","ALL",521190647,"0.73%",4530434237,"11.5%"
"591",2010,"TKM","RUS","ALL",656083933,"0.92%",4530434237,"14.48%"
"592",2010,"TKM","USA","ALL",34093847,"0.048%",4530434237,"0.75%"
"593",2011,"TKM","CHN","ALL",773334188,"1.1%",6147064536,"12.58%"
"594",2011,"TKM","RUS","ALL",782788556,"1.1%",6147064536,"12.73%"
"595",2011,"TKM","USA","ALL",54308947,"0.076%",6147064536,"0.88%"
"596",2012,"TKM","CHN","ALL",1501948956,"2.1%",7127523010,"21.07%"
"597",2012,"TKM","RUS","ALL",1176915003,"1.7%",7127523010,"16.51%"
"598",2012,"TKM","USA","ALL",66915566,"0.094%",7127523010,"0.94%"
"599",2013,"TKM","CHN","ALL",1111507341,"1.6%",7283042311,"15.26%"
"600",2013,"TKM","RUS","ALL",1413435975,"2.0%",7283042311,"19.41%"
"601",2013,"TKM","USA","ALL",81785756,"0.11%",7283042311,"1.12%"
"602",2014,"TKM","CHN","ALL",921480664,"1.3%",7423942169,"12.41%"
"603",2014,"TKM","RUS","ALL",1137553986,"1.6%",7423942169,"15.32%"
"604",2014,"TKM","USA","ALL",100685389,"0.14%",7423942169,"1.36%"
"605",2015,"TKM","CHN","ALL",813705944,"1.1%",5539184245,"14.69%"
"606",2015,"TKM","RUS","ALL",843818054,"1.2%",5539184245,"15.23%"
"607",2015,"TKM","USA","ALL",78459379,"0.11%",5539184245,"1.42%"
"608",2016,"TKM","CHN","ALL",338374570,"0.47%",4770524428,"7.09%"
"609",2016,"TKM","RUS","ALL",561356195,"0.79%",4770524428,"11.77%"
"610",2016,"TKM","USA","ALL",43508171,"0.061%",4770524428,"0.91%"
"611",2017,"TKM","CHN","ALL",361353169,"0.51%",3351211324,"10.78%"
"612",2017,"TKM","RUS","ALL",343055576,"0.48%",3351211324,"10.24%"
"613",2017,"TKM","USA","ALL",70980870,"0.10%",3351211324,"2.12%"
"614",1995,"UKR","CHN","ALL",69561652,"0.0072%",5295807379,"1.31%"
"615",1995,"UKR","USA","ALL",122410468,"0.013%",5295807379,"2.31%"
"616",1996,"UKR","CHN","ALL",105167017.8,"0.011%",15992802576.44,"0.66%"
"617",1996,"UKR","RUS","ALL",7802403781.59,"0.81%",15992802576.44,"48.79%"
"618",1996,"UKR","USA","ALL",568264438.77,"0.059%",15992802576.44,"3.55%"
"619",1997,"UKR","CHN","ALL",150153779.06,"0.016%",17454287382.15,"0.86%"
"620",1997,"UKR","RUS","ALL",7281218604.33,"0.76%",17454287382.15,"41.72%"
"621",1997,"UKR","USA","ALL",644309752.25,"0.067%",17454287382.15,"3.69%"
"622",1998,"UKR","CHN","ALL",132302190.61,"0.014%",14439019658.68,"0.92%"
"623",1998,"UKR","RUS","ALL",5793573800.15,"0.60%",14439019658.68,"40.12%"
"624",1998,"UKR","USA","ALL",579612563.64,"0.060%",14439019658.68,"4.01%"
"625",1999,"UKR","CHN","ALL",114771180.67,"0.012%",11700361442.56,"0.98%"
"626",1999,"UKR","RUS","ALL",5063079087.47,"0.53%",11700361442.56,"43.27%"
"627",1999,"UKR","USA","ALL",410755612.99,"0.043%",11700361442.56,"3.51%"
"628",2000,"UKR","CHN","ALL",145802429.78,"0.015%",13593043960.75,"1.07%"
"629",2000,"UKR","RUS","ALL",5033924961.48,"0.52%",13593043960.75,"37.03%"
"630",2000,"UKR","USA","ALL",342924137.67,"0.036%",13593043960.75,"2.52%"
"631",2001,"UKR","CHN","ALL",205567410.42,"0.021%",16080434587.35,"1.28%"
"632",2001,"UKR","RUS","ALL",5232213250.93,"0.54%",16080434587.35,"32.54%"
"633",2001,"UKR","USA","ALL",425189426,"0.044%",16080434587.35,"2.64%"
"634",2002,"UKR","CHN","ALL",312757006.99,"0.032%",17737553451.52,"1.76%"
"635",2002,"UKR","RUS","ALL",5812861105.1,"0.60%",17737553451.52,"32.77%"
"636",2002,"UKR","USA","ALL",514142367.41,"0.053%",17737553451.52,"2.9%"
"637",2003,"UKR","CHN","ALL",610447481.65,"0.063%",23495382254.84,"2.6%"
"638",2003,"UKR","RUS","ALL",7707756087.98,"0.80%",23495382254.84,"32.81%"
"639",2003,"UKR","USA","ALL",462111489.42,"0.048%",23495382254.84,"1.97%"
"640",2004,"UKR","CHN","ALL",920486096.2,"0.096%",30074981885.54,"3.06%"
"641",2004,"UKR","RUS","ALL",10919150197.7,"1.1%",30074981885.54,"36.31%"
"642",2004,"UKR","USA","ALL",562076668.25,"0.058%",30074981885.54,"1.87%"
"643",2005,"UKR","CHN","ALL",2002095326.08,"0.21%",38193327510.07,"5.24%"
"644",2005,"UKR","RUS","ALL",12313276626.2,"1.3%",38193327510.07,"32.24%"
"645",2005,"UKR","USA","ALL",706269164.74,"0.073%",38193327510.07,"1.85%"
"646",2006,"UKR","CHN","ALL",2674859278.94,"0.28%",48452853879.28,"5.52%"
"647",2006,"UKR","RUS","ALL",13255453151.1,"1.4%",48452853879.28,"27.36%"
"648",2006,"UKR","USA","ALL",905921125.84,"0.094%",48452853879.28,"1.87%"
"649",2007,"UKR","CHN","ALL",3968985582.83,"0.41%",65583978795.52,"6.05%"
"650",2007,"UKR","RUS","ALL",16486002496.3,"1.7%",65583978795.52,"25.14%"
"651",2007,"UKR","USA","ALL",1458340051.19,"0.15%",65583978795.52,"2.22%"
"652",2008,"UKR","CHN","ALL",6294894387.21,"0.65%",91488067416.9,"6.88%"
"653",2008,"UKR","RUS","ALL",21550362620.6,"2.2%",91488067416.9,"23.56%"
"654",2008,"UKR","USA","ALL",2685789853.73,"0.28%",91488067416.9,"2.94%"
"655",2009,"UKR","CHN","ALL",2947218612.63,"0.31%",47524223324.32,"6.2%"
"656",2009,"UKR","RUS","ALL",13392962519.2,"1.4%",47524223324.32,"28.18%"
"657",2009,"UKR","USA","ALL",1179478662.93,"0.12%",47524223324.32,"2.48%"
"658",2010,"UKR","CHN","ALL",4921119874.63,"0.51%",62611956858.84,"7.86%"
"659",2010,"UKR","RUS","ALL",21881555747.5,"2.3%",62611956858.84,"34.95%"
"660",2010,"UKR","USA","ALL",1707436272.09,"0.18%",62611956858.84,"2.73%"
"661",2011,"UKR","CHN","ALL",6023914299.53,"0.63%",85521907651.22,"7.04%"
"662",2011,"UKR","RUS","ALL",29090937586.7,"3.0%",85521907651.22,"34.02%"
"663",2011,"UKR","USA","ALL",2485725658.06,"0.26%",85521907651.22,"2.91%"
"664",2012,"UKR","CHN","ALL",7855208553.27,"0.82%",87355287832.11,"8.99%"
"665",2012,"UKR","RUS","ALL",26737567433.4,"2.8%",87355287832.11,"30.61%"
"666",2012,"UKR","USA","ALL",2595265497.51,"0.27%",87355287832.11,"2.97%"
"667",2013,"UKR","CHN","ALL",8299606731.06,"0.86%",83026669813.31,"10%"
"668",2013,"UKR","RUS","ALL",23891585346.4,"2.5%",83026669813.31,"28.78%"
"669",2013,"UKR","USA","ALL",2526383356.23,"0.26%",83026669813.31,"3.04%"
"670",2014,"UKR","CHN","ALL",5455773201.16,"0.57%",58345973415.92,"9.35%"
"671",2014,"UKR","RUS","ALL",13937940168.8,"1.4%",58345973415.92,"23.89%"
"672",2014,"UKR","USA","ALL",1805569228.62,"0.19%",58345973415.92,"3.09%"
"673",2015,"UKR","CHN","ALL",3773286941.01,"0.39%",39594338928.84,"9.53%"
"674",2015,"UKR","RUS","ALL",8176730565.62,"0.85%",39594338928.84,"20.65%"
"675",2015,"UKR","USA","ALL",1333234224.62,"0.14%",39594338928.84,"3.37%"
"676",2016,"UKR","CHN","ALL",4208617535,"0.44%",37846617584,"11.12%"
"677",2016,"UKR","RUS","ALL",6274708317,"0.65%",37846617584,"16.58%"
"678",2016,"UKR","USA","ALL",975176341,"0.10%",37846617584,"2.58%"
"679",2017,"UKR","CHN","ALL",5596322114.62,"0.58%",51691512274.35,"10.83%"
"680",2017,"UKR","RUS","ALL",7743454949,"0.80%",51691512274.35,"14.98%"
"681",2017,"UKR","USA","ALL",2341095840.48,"0.24%",51691512274.35,"4.53%"
"682",1995,"UZB","CHN","ALL",45692360,"0.034%",1311438087,"3.48%"
"683",1995,"UZB","USA","ALL",17593063,"0.013%",1311438087,"1.34%"
"684",1996,"UZB","CHN","ALL",37561073,"0.028%",3609003291,"1.04%"
"685",1996,"UZB","RUS","ALL",1076731054,"0.79%",3609003291,"29.83%"
"686",1996,"UZB","USA","ALL",289041707,"0.21%",3609003291,"8.01%"
"687",1997,"UZB","CHN","ALL",60383543,"0.045%",3320690354,"1.82%"
"688",1997,"UZB","RUS","ALL",769441338,"0.57%",3320690354,"23.17%"
"689",1997,"UZB","USA","ALL",178662570,"0.13%",3320690354,"5.38%"
"690",1998,"UZB","CHN","ALL",55171798,"0.041%",2327702223,"2.37%"
"691",1998,"UZB","RUS","ALL",551747328,"0.41%",2327702223,"23.7%"
"692",1998,"UZB","USA","ALL",109319702,"0.081%",2327702223,"4.7%"
"693",1999,"UZB","CHN","ALL",26339336,"0.019%",1771035388,"1.49%"
"694",1999,"UZB","RUS","ALL",237560856,"0.18%",1771035388,"13.41%"
"695",1999,"UZB","USA","ALL",263861187,"0.19%",1771035388,"14.9%"
"696",2000,"UZB","CHN","ALL",39403997,"0.029%",1686222343,"2.34%"
"697",2000,"UZB","RUS","ALL",271345488,"0.20%",1686222343,"16.09%"
"698",2000,"UZB","USA","ALL",138369821,"0.10%",1686222343,"8.21%"
"699",2001,"UZB","CHN","ALL",50668121,"0.037%",1962770404,"2.58%"
"700",2001,"UZB","RUS","ALL",366148509,"0.27%",1962770404,"18.65%"
