"","country_origin_id","year","hhi"
"1","ARM",1995,1547.01048384367
"2","ARM",1996,1143.73563836074
"3","ARM",1997,1151.14537415021
"4","ARM",1998,1324.99754769061
"5","ARM",1999,739.388032584344
"6","ARM",2000,678.575215752654
"7","ARM",2001,617.689210747705
"8","ARM",2002,756.317088437338
"9","ARM",2003,740.372172655944
"10","ARM",2004,606.610547111193
"11","ARM",2005,578.415845368127
"12","ARM",2006,547.057133376545
"13","ARM",2007,577.334547028386
"14","ARM",2008,652.18096972592
"15","ARM",2009,738.859147801265
"16","ARM",2010,718.732308058065
"17","ARM",2011,681.376452319107
"18","ARM",2012,569.255963646381
"19","ARM",2013,808.470981624092
"20","ARM",2014,819.453327052268
"21","ARM",2015,1051.68548489553
"22","ARM",2016,1122.10476114414
"23","ARM",2017,1101.21220935205
"24","AZE",1995,1923.91799042344
"25","AZE",1996,912.896277353268
"26","AZE",1997,976.202036427143
"27","AZE",1998,790.7114035026
"28","AZE",1999,777.84057480302
"29","AZE",2000,804.259061520679
"30","AZE",2001,701.508475834555
"31","AZE",2002,619.491639548398
"32","AZE",2003,582.545838706413
"33","AZE",2004,600.573720329146
"34","AZE",2005,618.230355310928
"35","AZE",2006,774.854938639113
"36","AZE",2007,753.747112404555
"37","AZE",2008,801.456335601994
"38","AZE",2009,814.870657190507
"39","AZE",2010,721.599387104066
"40","AZE",2011,715.215030767431
"41","AZE",2012,746.380292268076
"42","AZE",2013,742.858524471952
"43","AZE",2014,768.039379533836
"44","AZE",2015,727.82855792737
"45","AZE",2016,678.929438630515
"46","AZE",2017,748.741503128038
"47","BLR",1995,1459.20209193462
"48","BLR",1996,1306.45477950892
"49","BLR",1997,1921.64210723834
"50","BLR",1998,2967.64720432664
"51","BLR",1999,2773.81526683931
"52","BLR",2000,4170.79585483408
"53","BLR",2001,4053.19757362084
"54","BLR",2002,4143.24174528333
"55","BLR",2003,3378.77437651636
"56","BLR",2004,4545.60971033346
"57","BLR",2005,3540.9212442867
"58","BLR",2006,3385.79414806533
"59","BLR",2007,3551.45896793585
"60","BLR",2008,3500.25797422863
"61","BLR",2009,3359.21075098109
"62","BLR",2010,2791.09513485346
"63","BLR",2011,3128.62103462599
"64","BLR",2012,3510.41978330028
"65","BLR",2013,2767.03495564171
"66","BLR",2014,3095.90370034544
"67","BLR",2015,3093.10391747457
"68","BLR",2016,2956.24266695889
"69","BLR",2017,3285.20592480698
"70","GEO",1995,1265.14489204099
"71","GEO",1996,809.605760641672
"72","GEO",1997,645.318887203024
"73","GEO",1998,633.180980874124
"74","GEO",1999,761.841696979156
"75","GEO",2000,685.196420257373
"76","GEO",2001,657.177495420606
"77","GEO",2002,614.839435691097
"78","GEO",2003,566.620201179564
"79","GEO",2004,570.240545071129
"80","GEO",2005,597.388962287994
"81","GEO",2006,655.714756699653
"82","GEO",2007,591.629509415298
"83","GEO",2008,590.704827607812
"84","GEO",2009,641.283965485347
"85","GEO",2010,626.552593618525
"86","GEO",2011,668.405552528555
"87","GEO",2012,609.475339642191
"88","GEO",2013,593.52747961811
"89","GEO",2014,696.409786177581
"90","GEO",2015,610.099196051816
"91","GEO",2016,658.379495026253
"92","GEO",2017,655.902382959217
"93","KAZ",1995,924.137288890715
"94","KAZ",1996,3929.95331176726
"95","KAZ",1997,3060.85945506864
"96","KAZ",1998,1973.26399468922
"97","KAZ",1999,1868.204065785
"98","KAZ",2000,2109.0681106413
"99","KAZ",2001,1950.13968399993
"100","KAZ",2002,1545.06236362503
"101","KAZ",2003,1627.27684157766
"102","KAZ",2004,1476.47825154534
"103","KAZ",2005,1582.99563148438
"104","KAZ",2006,1676.82118178603
"105","KAZ",2007,1474.542783722
"106","KAZ",2008,1553.49262204458
"107","KAZ",2009,1360.93272632284
"108","KAZ",2010,943.005149328405
"109","KAZ",2011,1902.44831387021
"110","KAZ",2012,1742.71470491705
"111","KAZ",2013,1652.41417323868
"112","KAZ",2014,1510.5121949587
"113","KAZ",2015,1526.40434698091
"114","KAZ",2016,1565.26767622994
"115","KAZ",2017,1818.01094253891
"116","KGZ",1995,1027.62609500172
"117","KGZ",1996,1137.72814128312
"118","KGZ",1997,1831.6958133852
"119","KGZ",1998,1686.96798177697
"120","KGZ",1999,1318.44720492013
"121","KGZ",2000,928.596244949723
"122","KGZ",2001,1002.06886015258
"123","KGZ",2002,987.951789660108
"124","KGZ",2003,1408.68642405381
"125","KGZ",2004,1468.05370420921
"126","KGZ",2005,1417.06481706304
"127","KGZ",2006,1711.20336372463
"128","KGZ",2007,2254.84152927666
"129","KGZ",2008,2331.0947243895
"130","KGZ",2009,2217.52451702595
"131","KGZ",2010,2012.1804611803
"132","KGZ",2011,2103.30594576462
"133","KGZ",2012,1915.25019449623
"134","KGZ",2013,2078.75991917229
"135","KGZ",2014,3604.71519139034
"136","KGZ",2015,2200.45952248317
"137","KGZ",2016,3066.38035287785
"138","KGZ",2017,2698.26146140616
"139","MDA",1995,1204.04538336077
"140","MDA",1996,1444.91535074084
"141","MDA",1997,1478.88159803063
"142","MDA",1998,977.88529176436
"143","MDA",1999,1151.74791414575
"144","MDA",2000,879.385401654793
"145","MDA",2001,967.721343313471
"146","MDA",2002,978.385272545989
"147","MDA",2003,1101.87609723535
"148","MDA",2004,1193.31729306358
"149","MDA",2005,988.035111278239
"150","MDA",2006,980.64208502047
"151","MDA",2007,875.982995405309
"152","MDA",2008,813.830876736273
"153","MDA",2009,754.288562221479
"154","MDA",2010,777.416238733058
"155","MDA",2011,720.263150066514
"156","MDA",2012,691.743685362627
"157","MDA",2013,705.951529863619
"158","MDA",2014,697.343170981702
"159","MDA",2015,705.301888395127
"160","MDA",2016,695.563064875152
"161","MDA",2017,760.836005389014
"162","TJK",1995,912.457759046063
"163","TJK",1996,2826.12203368814
"164","TJK",1997,1613.52482991749
"165","TJK",1998,1429.88423807553
"166","TJK",1999,1556.95803753702
"167","TJK",2000,1528.11834375226
"168","TJK",2001,1253.29403686017
"169","TJK",2002,1148.75189297207
"170","TJK",2003,1076.0806036943
"171","TJK",2004,1146.94645386168
"172","TJK",2005,1179.07435736111
"173","TJK",2006,1450.85970755021
"174","TJK",2007,1803.82955586969
"175","TJK",2008,2647.31356289978
"176","TJK",2009,2927.65843209712
"177","TJK",2010,2669.76703110609
"178","TJK",2011,3102.82279458557
"179","TJK",2012,2607.39401418138
"180","TJK",2013,2655.42885981125
"181","TJK",2014,3106.83656160141
"182","TJK",2015,3201.05426432204
"183","TJK",2016,3351.89010894992
"184","TJK",2017,2602.92242821225
"185","TKM",1995,1074.46592805589
"186","TKM",1996,1582.9764852781
"187","TKM",1997,1458.63274558768
"188","TKM",1998,1140.32821504563
"189","TKM",1999,1046.41482234064
"190","TKM",2000,956.087973770213
"191","TKM",2001,1117.09098012686
"192","TKM",2002,879.865489567181
"193","TKM",2003,855.605713913744
"194","TKM",2004,814.840254722011
"195","TKM",2005,748.340973549995
"196","TKM",2006,829.54906081781
"197","TKM",2007,895.194286697046
"198","TKM",2008,1228.94492186491
"199","TKM",2009,1204.47210757833
"200","TKM",2010,1182.21376871613
"201","TKM",2011,1107.43723715785
"202","TKM",2012,1280.54392909963
"203","TKM",2013,1434.6716703257
"204","TKM",2014,1385.63456727448
"205","TKM",2015,1646.72295745626
"206","TKM",2016,1095.63133433135
"207","TKM",2017,1353.78043011156
"208","UKR",1995,762.221206858839
"209","UKR",1996,2510.12805770784
"210","UKR",1997,1912.72395191632
"211","UKR",1998,1815.2772418813
"212","UKR",1999,2030.48081545557
"213","UKR",2000,1573.26377288413
"214","UKR",2001,1328.47674804788
"215","UKR",2002,1366.35121277732
"216","UKR",2003,1339.80954724753
"217","UKR",2004,1564.03825204246
"218","UKR",2005,1302.84426345617
"219","UKR",2006,1049.92912780483
"220","UKR",2007,942.821377896988
"221","UKR",2008,837.131407648711
"222","UKR",2009,1038.58810824962
"223","UKR",2010,1446.38593111139
"224","UKR",2011,1378.41412328959
"225","UKR",2012,1210.07054426347
"226","UKR",2013,1124.04675038525
"227","UKR",2014,901.530144055139
"228","UKR",2015,789.313690248409
"229","UKR",2016,751.438770304855
"230","UKR",2017,649.329317688805
"231","UZB",1995,1313.99182617439
"232","UZB",1996,1408.05444019302
"233","UZB",1997,1235.8205033015
"234","UZB",1998,1106.76923430121
"235","UZB",1999,978.352443774617
"236","UZB",2000,810.851789871201
"237","UZB",2001,959.762316751718
"238","UZB",2002,998.517498203741
"239","UZB",2003,1057.77265060911
"240","UZB",2004,1165.67733887874
"241","UZB",2005,1190.48596596774
"242","UZB",2006,1272.61068424082
"243","UZB",2007,1337.71934547954
"244","UZB",2008,1232.79055150978
"245","UZB",2009,1319.18051739263
"246","UZB",2010,1239.4094222115
"247","UZB",2011,1190.43435400871
"248","UZB",2012,1309.92279942274
"249","UZB",2013,1413.16187931256
"250","UZB",2014,1437.05361236599
"251","UZB",2015,1306.82383034978
"252","UZB",2016,1252.30237256379
"253","UZB",2017,1449.77218214711
