"","year","country_origin_id","country_destination_id","hs92_product_id","export_val","export_val_pct","countT","per"
"1",1995,"ALB","USA","ALL",9382881.75,"0.032%",212402707.46,"4.42%"
"2",1996,"ALB","CHN","ALL",2142730.12,"0.0072%",348865960.54,"0.61%"
"3",1996,"ALB","RUS","ALL",169883.68,"0.00057%",348865960.54,"0.05%"
"4",1996,"ALB","USA","ALL",10625736.96,"0.036%",348865960.54,"3.05%"
"5",1997,"ALB","RUS","ALL",290601.31,"0.00098%",285176079.85,"0.1%"
"6",1997,"ALB","USA","ALL",12764308.59,"0.043%",285176079.85,"4.48%"
"7",1998,"ALB","CHN","ALL",1250.75,"0.0000042%",247123219.04,"0%"
"8",1998,"ALB","RUS","ALL",1867865.1,"0.0063%",247123219.04,"0.76%"
"9",1998,"ALB","USA","ALL",15269452.19,"0.052%",247123219.04,"6.18%"
"10",1999,"ALB","RUS","ALL",1137053.11,"0.0038%",324859286.31,"0.35%"
"11",1999,"ALB","USA","ALL",9195561.75,"0.031%",324859286.31,"2.83%"
"12",2000,"ALB","CHN","ALL",1022,"0.0000034%",325476056.05,"0%"
"13",2000,"ALB","RUS","ALL",1094225.52,"0.0037%",325476056.05,"0.34%"
"14",2000,"ALB","USA","ALL",6731015.99,"0.023%",325476056.05,"2.07%"
"15",2001,"ALB","CHN","ALL",1216,"0.0000041%",339098581.65,"0%"
"16",2001,"ALB","RUS","ALL",732728.54,"0.0025%",339098581.65,"0.22%"
"17",2001,"ALB","USA","ALL",7372239.31,"0.025%",339098581.65,"2.17%"
"18",2002,"ALB","CHN","ALL",91041.91,"0.00031%",427255598.76,"0.02%"
"19",2002,"ALB","RUS","ALL",368762.11,"0.0012%",427255598.76,"0.09%"
"20",2002,"ALB","USA","ALL",6855828.43,"0.023%",427255598.76,"1.6%"
"21",2003,"ALB","CHN","ALL",1645996.75,"0.0056%",492530328.01,"0.33%"
"22",2003,"ALB","RUS","ALL",5321513,"0.018%",492530328.01,"1.08%"
"23",2003,"ALB","USA","ALL",4595739.46,"0.016%",492530328.01,"0.93%"
"24",2004,"ALB","CHN","ALL",3516979.35,"0.012%",668185267.87,"0.53%"
"25",2004,"ALB","RUS","ALL",2076078.12,"0.0070%",668185267.87,"0.31%"
"26",2004,"ALB","USA","ALL",11515802.45,"0.039%",668185267.87,"1.72%"
"27",2005,"ALB","CHN","ALL",6613730.97,"0.022%",744200614.81,"0.89%"
"28",2005,"ALB","RUS","ALL",1679494.74,"0.0057%",744200614.81,"0.23%"
"29",2005,"ALB","USA","ALL",37653820.24,"0.13%",744200614.81,"5.06%"
"30",2006,"ALB","CHN","ALL",10575697.26,"0.036%",783910292.55,"1.35%"
"31",2006,"ALB","RUS","ALL",4418624.69,"0.015%",783910292.55,"0.56%"
"32",2006,"ALB","USA","ALL",23329711.09,"0.079%",783910292.55,"2.98%"
"33",2007,"ALB","CHN","ALL",49818303.92,"0.17%",1195040582.6,"4.17%"
"34",2007,"ALB","RUS","ALL",3821449.5,"0.013%",1195040582.6,"0.32%"
"35",2007,"ALB","USA","ALL",13910516.38,"0.047%",1195040582.6,"1.16%"
"36",2008,"ALB","CHN","ALL",72160106.32,"0.24%",2087150514.11,"3.46%"
"37",2008,"ALB","RUS","ALL",25233660.98,"0.085%",2087150514.11,"1.21%"
"38",2008,"ALB","USA","ALL",13113532.71,"0.044%",2087150514.11,"0.63%"
"39",2009,"ALB","CHN","ALL",56428230.77,"0.19%",3713724493.08,"1.52%"
"40",2009,"ALB","RUS","ALL",3809805.68,"0.013%",3713724493.08,"0.1%"
"41",2009,"ALB","USA","ALL",16894267.86,"0.057%",3713724493.08,"0.45%"
"42",2010,"ALB","CHN","ALL",115156743.44,"0.39%",1711324520.65,"6.73%"
"43",2010,"ALB","RUS","ALL",3732731.61,"0.013%",1711324520.65,"0.22%"
"44",2010,"ALB","USA","ALL",36096887.15,"0.12%",1711324520.65,"2.11%"
"45",2011,"ALB","CHN","ALL",105496324.79,"0.36%",2059787269.82,"5.12%"
"46",2011,"ALB","RUS","ALL",7824524.23,"0.026%",2059787269.82,"0.38%"
"47",2011,"ALB","USA","ALL",29979914.68,"0.10%",2059787269.82,"1.46%"
"48",2012,"ALB","CHN","ALL",98654035.42,"0.33%",2085833423.67,"4.73%"
"49",2012,"ALB","RUS","ALL",9316748.44,"0.031%",2085833423.67,"0.45%"
"50",2012,"ALB","USA","ALL",20179273.43,"0.068%",2085833423.67,"0.97%"
"51",2013,"ALB","CHN","ALL",210929948.29,"0.71%",2621652965.12,"8.05%"
"52",2013,"ALB","RUS","ALL",13392202.9,"0.045%",2621652965.12,"0.51%"
"53",2013,"ALB","USA","ALL",23370662.22,"0.079%",2621652965.12,"0.89%"
"54",2014,"ALB","CHN","ALL",130135729.02,"0.44%",2324260784.19,"5.6%"
"55",2014,"ALB","RUS","ALL",21969106.24,"0.074%",2324260784.19,"0.95%"
"56",2014,"ALB","USA","ALL",61384236.75,"0.21%",2324260784.19,"2.64%"
"57",2015,"ALB","CHN","ALL",95021022.65,"0.32%",2004118293.04,"4.74%"
"58",2015,"ALB","RUS","ALL",12199650.41,"0.041%",2004118293.04,"0.61%"
"59",2015,"ALB","USA","ALL",146744814.89,"0.50%",2004118293.04,"7.32%"
"60",2016,"ALB","CHN","ALL",100751593.45,"0.34%",2237102943.67,"4.5%"
"61",2016,"ALB","RUS","ALL",10650784.59,"0.036%",2237102943.67,"0.48%"
"62",2016,"ALB","USA","ALL",114329135.78,"0.39%",2237102943.67,"5.11%"
"63",2017,"ALB","CHN","ALL",177072088.88,"0.60%",2389125670.33,"7.41%"
"64",2017,"ALB","RUS","ALL",15666936.43,"0.053%",2389125670.33,"0.66%"
"65",2017,"ALB","USA","ALL",40328983.96,"0.14%",2389125670.33,"1.69%"
"66",1995,"BIH","USA","ALL",2382522.29,"0.0032%",51188505.1,"4.65%"
"67",1996,"BIH","RUS","ALL",126127.87,"0.00017%",399342262.33,"0.03%"
"68",1996,"BIH","USA","ALL",6805292.62,"0.0093%",399342262.33,"1.7%"
"69",1997,"BIH","RUS","ALL",9466608.98,"0.013%",663364994.63,"1.43%"
"70",1997,"BIH","USA","ALL",5861716.39,"0.0080%",663364994.63,"0.88%"
"71",1998,"BIH","CHN","ALL",108869.8,"0.00015%",665899693.13,"0.02%"
"72",1998,"BIH","RUS","ALL",1094020.42,"0.0015%",665899693.13,"0.16%"
"73",1998,"BIH","USA","ALL",4579274.79,"0.0062%",665899693.13,"0.69%"
"74",1999,"BIH","CHN","ALL",275891.45,"0.00038%",745458014.31,"0.04%"
"75",1999,"BIH","RUS","ALL",5064177.53,"0.0069%",745458014.31,"0.68%"
"76",1999,"BIH","USA","ALL",5334444.09,"0.0073%",745458014.31,"0.72%"
"77",2000,"BIH","CHN","ALL",1603862.57,"0.0022%",834804635.47,"0.19%"
"78",2000,"BIH","RUS","ALL",21833360.87,"0.030%",834804635.47,"2.62%"
"79",2000,"BIH","USA","ALL",16156909.92,"0.022%",834804635.47,"1.94%"
"80",2001,"BIH","CHN","ALL",67597.28,"0.000092%",881372347.59,"0.01%"
"81",2001,"BIH","RUS","ALL",4963454.39,"0.0067%",881372347.59,"0.56%"
"82",2001,"BIH","USA","ALL",11137692.88,"0.015%",881372347.59,"1.26%"
"83",2002,"BIH","CHN","ALL",119086.8,"0.00016%",989847556.95,"0.01%"
"84",2002,"BIH","RUS","ALL",526021.33,"0.00072%",989847556.95,"0.05%"
"85",2002,"BIH","USA","ALL",15591601.95,"0.021%",989847556.95,"1.58%"
"86",2003,"BIH","CHN","ALL",538130.7,"0.00073%",1379053250.95,"0.04%"
"87",2003,"BIH","RUS","ALL",2325368.28,"0.0032%",1379053250.95,"0.17%"
"88",2003,"BIH","USA","ALL",12323453.67,"0.017%",1379053250.95,"0.89%"
"89",2004,"BIH","CHN","ALL",495020.9,"0.00067%",1973111903.48,"0.03%"
"90",2004,"BIH","RUS","ALL",17868047.38,"0.024%",1973111903.48,"0.91%"
"91",2004,"BIH","USA","ALL",17973323.47,"0.024%",1973111903.48,"0.91%"
"92",2005,"BIH","CHN","ALL",97232742.53,"0.13%",3156376464.81,"3.08%"
"93",2005,"BIH","RUS","ALL",4698270.04,"0.0064%",3156376464.81,"0.15%"
"94",2005,"BIH","USA","ALL",137929756.69,"0.19%",3156376464.81,"4.37%"
"95",2006,"BIH","CHN","ALL",111886498.11,"0.15%",3941862559.16,"2.84%"
"96",2006,"BIH","RUS","ALL",5913130.82,"0.0080%",3941862559.16,"0.15%"
"97",2006,"BIH","USA","ALL",140358344.11,"0.19%",3941862559.16,"3.56%"
"98",2007,"BIH","CHN","ALL",22474615.16,"0.031%",4379480302.51,"0.51%"
"99",2007,"BIH","RUS","ALL",7665050.12,"0.010%",4379480302.51,"0.18%"
"100",2007,"BIH","USA","ALL",116891831.5,"0.16%",4379480302.51,"2.67%"
"101",2008,"BIH","CHN","ALL",4736919.1,"0.0064%",5046019279.76,"0.09%"
"102",2008,"BIH","RUS","ALL",16503725.44,"0.022%",5046019279.76,"0.33%"
"103",2008,"BIH","USA","ALL",118058425.27,"0.16%",5046019279.76,"2.34%"
"104",2009,"BIH","CHN","ALL",11929265.33,"0.016%",3815913132.82,"0.31%"
"105",2009,"BIH","RUS","ALL",23973115.62,"0.033%",3815913132.82,"0.63%"
"106",2009,"BIH","USA","ALL",28053942.02,"0.038%",3815913132.82,"0.74%"
"107",2010,"BIH","CHN","ALL",15269524.91,"0.021%",4606484898.14,"0.33%"
"108",2010,"BIH","RUS","ALL",34799294.16,"0.047%",4606484898.14,"0.76%"
"109",2010,"BIH","USA","ALL",25126240.37,"0.034%",4606484898.14,"0.55%"
"110",2011,"BIH","CHN","ALL",21166354.17,"0.029%",5708476074.45,"0.37%"
"111",2011,"BIH","RUS","ALL",49684086.87,"0.068%",5708476074.45,"0.87%"
"112",2011,"BIH","USA","ALL",44129376.51,"0.060%",5708476074.45,"0.77%"
"113",2012,"BIH","CHN","ALL",18124334.98,"0.025%",5224790137.69,"0.35%"
"114",2012,"BIH","RUS","ALL",47547239.9,"0.065%",5224790137.69,"0.91%"
"115",2012,"BIH","USA","ALL",51465445.11,"0.070%",5224790137.69,"0.99%"
"116",2013,"BIH","CHN","ALL",15928273.89,"0.022%",5635345920.09,"0.28%"
"117",2013,"BIH","RUS","ALL",52105899.74,"0.071%",5635345920.09,"0.92%"
"118",2013,"BIH","USA","ALL",57753239.52,"0.079%",5635345920.09,"1.02%"
"119",2014,"BIH","CHN","ALL",24666719.92,"0.034%",5884128208.98,"0.42%"
"120",2014,"BIH","RUS","ALL",67194314.94,"0.091%",5884128208.98,"1.14%"
"121",2014,"BIH","USA","ALL",78436634.51,"0.11%",5884128208.98,"1.33%"
"122",2015,"BIH","CHN","ALL",46339648.06,"0.063%",5365547575.94,"0.86%"
"123",2015,"BIH","RUS","ALL",65792537.19,"0.089%",5365547575.94,"1.23%"
"124",2015,"BIH","USA","ALL",77376491.41,"0.11%",5365547575.94,"1.44%"
"125",2016,"BIH","CHN","ALL",34970624.19,"0.048%",5949942532.69,"0.59%"
"126",2016,"BIH","RUS","ALL",73156101.39,"0.099%",5949942532.69,"1.23%"
"127",2016,"BIH","USA","ALL",68186924.97,"0.093%",5949942532.69,"1.15%"
"128",2017,"BIH","CHN","ALL",43489882.78,"0.059%",6246508798.24,"0.7%"
"129",2017,"BIH","RUS","ALL",101772536.47,"0.14%",6246508798.24,"1.63%"
"130",2017,"BIH","USA","ALL",81987496.17,"0.11%",6246508798.24,"1.31%"
"131",1995,"ISL","CHN","ALL",3030873.59,"0.0034%",1957989401.4,"0.15%"
"132",1995,"ISL","RUS","ALL",10449709,"0.012%",1957989401.4,"0.53%"
"133",1995,"ISL","USA","ALL",232384058.73,"0.26%",1957989401.4,"11.87%"
"134",1996,"ISL","CHN","ALL",2130350.81,"0.0024%",2178342931.73,"0.1%"
"135",1996,"ISL","RUS","ALL",27350986.64,"0.030%",2178342931.73,"1.26%"
"136",1996,"ISL","USA","ALL",244448794.31,"0.27%",2178342931.73,"11.22%"
"137",1997,"ISL","CHN","ALL",9427173.11,"0.011%",2096822251.59,"0.45%"
"138",1997,"ISL","RUS","ALL",36890244.53,"0.041%",2096822251.59,"1.76%"
"139",1997,"ISL","USA","ALL",276979820.13,"0.31%",2096822251.59,"13.21%"
"140",1998,"ISL","CHN","ALL",7425835.29,"0.0083%",2141732985.14,"0.35%"
"141",1998,"ISL","RUS","ALL",26776161.61,"0.030%",2141732985.14,"1.25%"
"142",1998,"ISL","USA","ALL",267251354.07,"0.30%",2141732985.14,"12.48%"
"143",1999,"ISL","CHN","ALL",5736735.55,"0.0064%",2222392069.79,"0.26%"
"144",1999,"ISL","RUS","ALL",6818323.42,"0.0076%",2222392069.79,"0.31%"
"145",1999,"ISL","USA","ALL",311011876.97,"0.35%",2222392069.79,"13.99%"
"146",2000,"ISL","CHN","ALL",13758576.19,"0.015%",2278105012.51,"0.6%"
"147",2000,"ISL","RUS","ALL",9886204.69,"0.011%",2278105012.51,"0.43%"
"148",2000,"ISL","USA","ALL",249938593.66,"0.28%",2278105012.51,"10.97%"
"149",2001,"ISL","CHN","ALL",12617047.32,"0.014%",2386538898.42,"0.53%"
"150",2001,"ISL","RUS","ALL",8043470.06,"0.0090%",2386538898.42,"0.34%"
"151",2001,"ISL","USA","ALL",223379026.48,"0.25%",2386538898.42,"9.36%"
"152",2002,"ISL","CHN","ALL",16026356.62,"0.018%",2535401237.02,"0.63%"
"153",2002,"ISL","RUS","ALL",10154527.54,"0.011%",2535401237.02,"0.4%"
"154",2002,"ISL","USA","ALL",248948693.92,"0.28%",2535401237.02,"9.82%"
"155",2003,"ISL","CHN","ALL",20801945.76,"0.023%",2725922279.68,"0.76%"
"156",2003,"ISL","RUS","ALL",14397965.45,"0.016%",2725922279.68,"0.53%"
"157",2003,"ISL","USA","ALL",235750082.99,"0.26%",2725922279.68,"8.65%"
"158",2004,"ISL","CHN","ALL",19545270.65,"0.022%",3203953300.59,"0.61%"
"159",2004,"ISL","RUS","ALL",32985012.52,"0.037%",3203953300.59,"1.03%"
"160",2004,"ISL","USA","ALL",268980653.54,"0.30%",3203953300.59,"8.4%"
"161",2005,"ISL","CHN","ALL",34973534.04,"0.039%",3240187268.87,"1.08%"
"162",2005,"ISL","RUS","ALL",35911907.63,"0.040%",3240187268.87,"1.11%"
"163",2005,"ISL","USA","ALL",283562086.28,"0.32%",3240187268.87,"8.75%"
"164",2006,"ISL","CHN","ALL",40200411.65,"0.045%",3890218139.14,"1.03%"
"165",2006,"ISL","RUS","ALL",85050515.64,"0.095%",3890218139.14,"2.19%"
"166",2006,"ISL","USA","ALL",412551009.51,"0.46%",3890218139.14,"10.6%"
"167",2007,"ISL","CHN","ALL",40246480.9,"0.045%",5094548130.4,"0.79%"
"168",2007,"ISL","RUS","ALL",79641978.36,"0.089%",5094548130.4,"1.56%"
"169",2007,"ISL","USA","ALL",363031194.14,"0.40%",5094548130.4,"7.13%"
"170",2008,"ISL","CHN","ALL",123100759.66,"0.14%",5349917805.9,"2.3%"
"171",2008,"ISL","RUS","ALL",79953178.4,"0.089%",5349917805.9,"1.49%"
"172",2008,"ISL","USA","ALL",315533469.57,"0.35%",5349917805.9,"5.9%"
"173",2009,"ISL","CHN","ALL",101861059.67,"0.11%",4430025310.17,"2.3%"
"174",2009,"ISL","RUS","ALL",53859040.78,"0.060%",4430025310.17,"1.22%"
"175",2009,"ISL","USA","ALL",176187798.34,"0.20%",4430025310.17,"3.98%"
"176",2010,"ISL","CHN","ALL",39518950.66,"0.044%",5007104155.46,"0.79%"
"177",2010,"ISL","RUS","ALL",117285625.68,"0.13%",5007104155.46,"2.34%"
"178",2010,"ISL","USA","ALL",227009627.5,"0.25%",5007104155.46,"4.53%"
"179",2011,"ISL","CHN","ALL",58866911.15,"0.066%",5824243467.57,"1.01%"
"180",2011,"ISL","RUS","ALL",192396251.92,"0.21%",5824243467.57,"3.3%"
"181",2011,"ISL","USA","ALL",226690902.25,"0.25%",5824243467.57,"3.89%"
"182",2012,"ISL","CHN","ALL",82172597.58,"0.092%",5732668868.45,"1.43%"
"183",2012,"ISL","RUS","ALL",211639861.07,"0.24%",5732668868.45,"3.69%"
"184",2012,"ISL","USA","ALL",274398314.78,"0.31%",5732668868.45,"4.79%"
"185",2013,"ISL","CHN","ALL",70226621.6,"0.078%",5806175293.69,"1.21%"
"186",2013,"ISL","RUS","ALL",190826050.47,"0.21%",5806175293.69,"3.29%"
"187",2013,"ISL","USA","ALL",269899989.66,"0.30%",5806175293.69,"4.65%"
"188",2014,"ISL","CHN","ALL",47996548.57,"0.053%",5830142591.1,"0.82%"
"189",2014,"ISL","RUS","ALL",270738032.05,"0.30%",5830142591.1,"4.64%"
"190",2014,"ISL","USA","ALL",277391244.15,"0.31%",5830142591.1,"4.76%"
"191",2015,"ISL","CHN","ALL",74315628.13,"0.083%",5425482238.7,"1.37%"
"192",2015,"ISL","RUS","ALL",111526661.55,"0.12%",5425482238.7,"2.06%"
"193",2015,"ISL","USA","ALL",314273630.67,"0.35%",5425482238.7,"5.79%"
"194",2016,"ISL","CHN","ALL",93325297.96,"0.10%",4743156313.39,"1.97%"
"195",2016,"ISL","RUS","ALL",33233089.04,"0.037%",4743156313.39,"0.7%"
"196",2016,"ISL","USA","ALL",375303119.59,"0.42%",4743156313.39,"7.91%"
"197",2017,"ISL","CHN","ALL",100229794.33,"0.11%",5627927287.24,"1.78%"
"198",2017,"ISL","RUS","ALL",82443565.68,"0.092%",5627927287.24,"1.46%"
"199",2017,"ISL","USA","ALL",381625314.26,"0.43%",5627927287.24,"6.78%"
"200",1995,"MKD","CHN","ALL",27841,"0.000040%",1562223942.8,"0%"
"201",1995,"MKD","RUS","ALL",87150513,"0.12%",1562223942.8,"5.58%"
"202",1995,"MKD","USA","ALL",59256743.34,"0.085%",1562223942.8,"3.79%"
"203",1996,"MKD","CHN","ALL",1971679,"0.0028%",1419842107.32,"0.14%"
"204",1996,"MKD","RUS","ALL",61614865.7,"0.088%",1419842107.32,"4.34%"
"205",1996,"MKD","USA","ALL",108361912.2,"0.16%",1419842107.32,"7.63%"
"206",1997,"MKD","CHN","ALL",170447,"0.00024%",1506760941.65,"0.01%"
"207",1997,"MKD","RUS","ALL",39128703.34,"0.056%",1506760941.65,"2.6%"
"208",1997,"MKD","USA","ALL",153877193.24,"0.22%",1506760941.65,"10.21%"
"209",1998,"MKD","CHN","ALL",226164.36,"0.00032%",1541824683.34,"0.01%"
"210",1998,"MKD","RUS","ALL",41237295.86,"0.059%",1541824683.34,"2.67%"
"211",1998,"MKD","USA","ALL",200695127.71,"0.29%",1541824683.34,"13.02%"
"212",1999,"MKD","CHN","ALL",333155.88,"0.00048%",1351001286.17,"0.02%"
"213",1999,"MKD","RUS","ALL",20488451.62,"0.029%",1351001286.17,"1.52%"
"214",1999,"MKD","USA","ALL",158750672.26,"0.23%",1351001286.17,"11.75%"
"215",2000,"MKD","CHN","ALL",545956.77,"0.00078%",1543514858.46,"0.04%"
"216",2000,"MKD","RUS","ALL",11921669.11,"0.017%",1543514858.46,"0.77%"
"217",2000,"MKD","USA","ALL",186214197.24,"0.27%",1543514858.46,"12.06%"
"218",2001,"MKD","CHN","ALL",499807.04,"0.00072%",1238125278.74,"0.04%"
"219",2001,"MKD","RUS","ALL",16152915.3,"0.023%",1238125278.74,"1.3%"
"220",2001,"MKD","USA","ALL",115883861.2,"0.17%",1238125278.74,"9.36%"
"221",2002,"MKD","CHN","ALL",631741.25,"0.00091%",1181806307.24,"0.05%"
"222",2002,"MKD","RUS","ALL",16901166.47,"0.024%",1181806307.24,"1.43%"
"223",2002,"MKD","USA","ALL",83590713.6,"0.12%",1181806307.24,"7.07%"
"224",2003,"MKD","CHN","ALL",15198647.79,"0.022%",1496344209.24,"1.02%"
"225",2003,"MKD","RUS","ALL",15611354.27,"0.022%",1496344209.24,"1.04%"
"226",2003,"MKD","USA","ALL",75080988.32,"0.11%",1496344209.24,"5.02%"
"227",2004,"MKD","CHN","ALL",2176309.41,"0.0031%",1857410938.8,"0.12%"
"228",2004,"MKD","RUS","ALL",28334985.22,"0.041%",1857410938.8,"1.53%"
"229",2004,"MKD","USA","ALL",76498193.12,"0.11%",1857410938.8,"4.12%"
"230",2005,"MKD","CHN","ALL",11606102.8,"0.017%",2456512191.76,"0.47%"
"231",2005,"MKD","RUS","ALL",31974703.2,"0.046%",2456512191.76,"1.3%"
"232",2005,"MKD","USA","ALL",48081629.85,"0.069%",2456512191.76,"1.96%"
"233",2006,"MKD","CHN","ALL",2938268.64,"0.0042%",2659158116.02,"0.11%"
"234",2006,"MKD","RUS","ALL",30491120.88,"0.044%",2659158116.02,"1.15%"
"235",2006,"MKD","USA","ALL",30565145.17,"0.044%",2659158116.02,"1.15%"
"236",2007,"MKD","CHN","ALL",9385354.3,"0.013%",3725893014.1,"0.25%"
"237",2007,"MKD","RUS","ALL",31381976.8,"0.045%",3725893014.1,"0.84%"
"238",2007,"MKD","USA","ALL",67679121.33,"0.097%",3725893014.1,"1.82%"
"239",2008,"MKD","CHN","ALL",12344375.16,"0.018%",3724654139.01,"0.33%"
"240",2008,"MKD","RUS","ALL",59418001.69,"0.085%",3724654139.01,"1.6%"
"241",2008,"MKD","USA","ALL",74646242.67,"0.11%",3724654139.01,"2%"
"242",2009,"MKD","CHN","ALL",22949562.33,"0.033%",2600332720.6,"0.88%"
