"","year","country_origin_id","country_destination_id","hs92_product_id","import_val","import_val_pct","countT","per"
"1",1995,"ARM","EGY","ALL",59637,"0.00011%",136267321,"0.04%"
"2",1995,"ARM","CHN","ALL",811907,"0.0015%",136267321,"0.6%"
"3",1995,"ARM","HKG","ALL",54421,"0.00010%",136267321,"0.04%"
"4",1995,"ARM","IND","ALL",53276,"0.000099%",136267321,"0.04%"
"5",1995,"ARM","JOR","ALL",88029,"0.00016%",136267321,"0.06%"
"6",1995,"ARM","JPN","ALL",94545,"0.00018%",136267321,"0.07%"
"7",1995,"ARM","KGZ","ALL",24400,"0.000046%",136267321,"0.02%"
"8",1995,"ARM","KOR","ALL",1828055,"0.0034%",136267321,"1.34%"
"9",1995,"ARM","MYS","ALL",17741,"0.000033%",136267321,"0.01%"
"10",1995,"ARM","OMN","ALL",318282,"0.00059%",136267321,"0.23%"
"11",1995,"ARM","THA","ALL",23555,"0.000044%",136267321,"0.02%"
"12",1995,"ARM","AUT","ALL",724384,"0.0014%",136267321,"0.53%"
"13",1995,"ARM","BLX","ALL",3136250,"0.0058%",136267321,"2.3%"
"14",1995,"ARM","CHE","ALL",610899,"0.0011%",136267321,"0.45%"
"15",1995,"ARM","CZE","ALL",3372346,"0.0063%",136267321,"2.47%"
"16",1995,"ARM","DEU","ALL",20087000,"0.037%",136267321,"14.74%"
"17",1995,"ARM","DNK","ALL",17260373,"0.032%",136267321,"12.67%"
"18",1995,"ARM","ESP","ALL",584280,"0.0011%",136267321,"0.43%"
"19",1995,"ARM","EST","ALL",188220,"0.00035%",136267321,"0.14%"
"20",1995,"ARM","FIN","ALL",862797,"0.0016%",136267321,"0.63%"
"21",1995,"ARM","FRA","ALL",11270769,"0.021%",136267321,"8.27%"
"22",1995,"ARM","GBR","ALL",1297358,"0.0024%",136267321,"0.95%"
"23",1995,"ARM","GRC","ALL",8717126,"0.016%",136267321,"6.4%"
"24",1995,"ARM","HRV","ALL",5188,"0.0000097%",136267321,"0%"
"25",1995,"ARM","HUN","ALL",1243000,"0.0023%",136267321,"0.91%"
"26",1995,"ARM","ITA","ALL",5214512,"0.0097%",136267321,"3.83%"
"27",1995,"ARM","LTU","ALL",1484893,"0.0028%",136267321,"1.09%"
"28",1995,"ARM","LVA","ALL",187463,"0.00035%",136267321,"0.14%"
"29",1995,"ARM","MDA","ALL",2627381,"0.0049%",136267321,"1.93%"
"30",1995,"ARM","MKD","ALL",78302,"0.00015%",136267321,"0.06%"
"31",1995,"ARM","NLD","ALL",6441503,"0.012%",136267321,"4.73%"
"32",1995,"ARM","NOR","ALL",545368,"0.0010%",136267321,"0.4%"
"33",1995,"ARM","POL","ALL",1158000,"0.0022%",136267321,"0.85%"
"34",1995,"ARM","PRT","ALL",48949,"0.000091%",136267321,"0.04%"
"35",1995,"ARM","ROU","ALL",1974000,"0.0037%",136267321,"1.45%"
"36",1995,"ARM","SVK","ALL",297807,"0.00056%",136267321,"0.22%"
"37",1995,"ARM","SVN","ALL",103014,"0.00019%",136267321,"0.08%"
"38",1995,"ARM","SWE","ALL",10121,"0.000019%",136267321,"0.01%"
"39",1995,"ARM","CAN","ALL",173065,"0.00032%",136267321,"0.13%"
"40",1995,"ARM","CRI","ALL",98809,"0.00018%",136267321,"0.07%"
"41",1995,"ARM","MEX","ALL",5000,"0.0000093%",136267321,"0%"
"42",1995,"ARM","USA","ALL",43059110,"0.080%",136267321,"31.6%"
"43",1995,"ARM","AUS","ALL",26186,"0.000049%",136267321,"0.02%"
"44",1996,"ARM","MAR","ALL",36921,"0.000069%",324172274,"0.01%"
"45",1996,"ARM","CHN","ALL",642896,"0.0012%",324172274,"0.2%"
"46",1996,"ARM","CYP","ALL",314022,"0.00059%",324172274,"0.1%"
"47",1996,"ARM","GEO","ALL",20993081,"0.039%",324172274,"6.48%"
"48",1996,"ARM","HKG","ALL",424465,"0.00079%",324172274,"0.13%"
"49",1996,"ARM","IND","ALL",464067,"0.00087%",324172274,"0.14%"
"50",1996,"ARM","JPN","ALL",156856,"0.00029%",324172274,"0.05%"
"51",1996,"ARM","KOR","ALL",1066520,"0.0020%",324172274,"0.33%"
"52",1996,"ARM","MYS","ALL",38141,"0.000071%",324172274,"0.01%"
"53",1996,"ARM","OMN","ALL",463581,"0.00086%",324172274,"0.14%"
"54",1996,"ARM","SAU","ALL",257266,"0.00048%",324172274,"0.08%"
"55",1996,"ARM","AUT","ALL",1882953,"0.0035%",324172274,"0.58%"
"56",1996,"ARM","BGR","ALL",19967111,"0.037%",324172274,"6.16%"
"57",1996,"ARM","BLX","ALL",5535298,"0.010%",324172274,"1.71%"
"58",1996,"ARM","CHE","ALL",215449,"0.00040%",324172274,"0.07%"
"59",1996,"ARM","CZE","ALL",5748276,"0.011%",324172274,"1.77%"
"60",1996,"ARM","DEU","ALL",65399291,"0.12%",324172274,"20.17%"
"61",1996,"ARM","DNK","ALL",3035773,"0.0057%",324172274,"0.94%"
"62",1996,"ARM","ESP","ALL",212037,"0.00040%",324172274,"0.07%"
"63",1996,"ARM","EST","ALL",117473,"0.00022%",324172274,"0.04%"
"64",1996,"ARM","FIN","ALL",2314708,"0.0043%",324172274,"0.71%"
"65",1996,"ARM","FRA","ALL",11265284,"0.021%",324172274,"3.48%"
"66",1996,"ARM","GBR","ALL",5956865,"0.011%",324172274,"1.84%"
"67",1996,"ARM","GRC","ALL",4251482,"0.0079%",324172274,"1.31%"
"68",1996,"ARM","HUN","ALL",4173000,"0.0078%",324172274,"1.29%"
"69",1996,"ARM","IRL","ALL",141566,"0.00026%",324172274,"0.04%"
"70",1996,"ARM","ITA","ALL",12458987,"0.023%",324172274,"3.84%"
"71",1996,"ARM","LTU","ALL",3107287,"0.0058%",324172274,"0.96%"
"72",1996,"ARM","LVA","ALL",491384,"0.00092%",324172274,"0.15%"
"73",1996,"ARM","MDA","ALL",4711304,"0.0088%",324172274,"1.45%"
"74",1996,"ARM","NLD","ALL",9658522,"0.018%",324172274,"2.98%"
"75",1996,"ARM","POL","ALL",1803000,"0.0034%",324172274,"0.56%"
"76",1996,"ARM","PRT","ALL",68448,"0.00013%",324172274,"0.02%"
"77",1996,"ARM","ROU","ALL",3629000,"0.0068%",324172274,"1.12%"
"78",1996,"ARM","RUS","ALL",60401423,"0.11%",324172274,"18.63%"
"79",1996,"ARM","SVK","ALL",409163,"0.00076%",324172274,"0.13%"
"80",1996,"ARM","SVN","ALL",235528,"0.00044%",324172274,"0.07%"
"81",1996,"ARM","SWE","ALL",734491,"0.0014%",324172274,"0.23%"
"82",1996,"ARM","UKR","ALL",25011477,"0.047%",324172274,"7.72%"
"83",1996,"ARM","YUG","ALL",166000,"0.00031%",324172274,"0.05%"
"84",1996,"ARM","CAN","ALL",318486,"0.00059%",324172274,"0.1%"
"85",1996,"ARM","USA","ALL",45261651,"0.084%",324172274,"13.96%"
"86",1996,"ARM","AUS","ALL",196822,"0.00037%",324172274,"0.06%"
"87",1996,"ARM","BRA","ALL",376745,"0.00070%",324172274,"0.12%"
"88",1996,"ARM","ECU","ALL",27574,"0.000051%",324172274,"0.01%"
"89",1996,"ARM","PER","ALL",30600,"0.000057%",324172274,"0.01%"
"90",1997,"ARM","EGY","ALL",3206339,"0.0060%",761772489.92,"0.42%"
"91",1997,"ARM","ZAF","ALL",84025,"0.00016%",761772489.92,"0.01%"
"92",1997,"ARM","ARE","ALL",36900289.3,"0.069%",761772489.92,"4.84%"
"93",1997,"ARM","CHN","ALL",2438434.47,"0.0045%",761772489.92,"0.32%"
"94",1997,"ARM","CYP","ALL",2961189.55,"0.0055%",761772489.92,"0.39%"
"95",1997,"ARM","GEO","ALL",29190144.24,"0.054%",761772489.92,"3.83%"
"96",1997,"ARM","HKG","ALL",4046359.11,"0.0075%",761772489.92,"0.53%"
"97",1997,"ARM","IDN","ALL",144877.41,"0.00027%",761772489.92,"0.02%"
"98",1997,"ARM","IND","ALL",1002382.26,"0.0019%",761772489.92,"0.13%"
"99",1997,"ARM","IRN","ALL",68058011.27,"0.13%",761772489.92,"8.93%"
"100",1997,"ARM","ISR","ALL",119507.55,"0.00022%",761772489.92,"0.02%"
"101",1997,"ARM","JPN","ALL",3003730.55,"0.0056%",761772489.92,"0.39%"
"102",1997,"ARM","KAZ","ALL",1694454.82,"0.0032%",761772489.92,"0.22%"
"103",1997,"ARM","KGZ","ALL",7202.94,"0.000013%",761772489.92,"0%"
"104",1997,"ARM","KOR","ALL",1390115.2,"0.0026%",761772489.92,"0.18%"
"105",1997,"ARM","KWT","ALL",493182.13,"0.00092%",761772489.92,"0.06%"
"106",1997,"ARM","LBN","ALL",1789718.26,"0.0033%",761772489.92,"0.23%"
"107",1997,"ARM","MYS","ALL",128774.42,"0.00024%",761772489.92,"0.02%"
"108",1997,"ARM","NPL","ALL",2867,"0.0000053%",761772489.92,"0%"
"109",1997,"ARM","OMN","ALL",456290.24,"0.00085%",761772489.92,"0.06%"
"110",1997,"ARM","PAK","ALL",6190.65,"0.000012%",761772489.92,"0%"
"111",1997,"ARM","SGP","ALL",508959.16,"0.00095%",761772489.92,"0.07%"
"112",1997,"ARM","SYR","ALL",95604.43,"0.00018%",761772489.92,"0.01%"
"113",1997,"ARM","THA","ALL",26784,"0.000050%",761772489.92,"0%"
"114",1997,"ARM","TKM","ALL",24551804.15,"0.046%",761772489.92,"3.22%"
"115",1997,"ARM","TUR","ALL",10571419.53,"0.020%",761772489.92,"1.39%"
"116",1997,"ARM","UZB","ALL",68293.52,"0.00013%",761772489.92,"0.01%"
"117",1997,"ARM","VNM","ALL",51407.68,"0.000096%",761772489.92,"0.01%"
"118",1997,"ARM","XXB","ALL",115470.73,"0.00022%",761772489.92,"0.02%"
"119",1997,"ARM","AUT","ALL",2705201.17,"0.0050%",761772489.92,"0.36%"
"120",1997,"ARM","BGR","ALL",23511045.83,"0.044%",761772489.92,"3.09%"
"121",1997,"ARM","BLR","ALL",1393098.35,"0.0026%",761772489.92,"0.18%"
"122",1997,"ARM","BLX","ALL",4999364.55,"0.0093%",761772489.92,"0.66%"
"123",1997,"ARM","CHE","ALL",20877782.41,"0.039%",761772489.92,"2.74%"
"124",1997,"ARM","CZE","ALL",2039322.03,"0.0038%",761772489.92,"0.27%"
"125",1997,"ARM","DEU","ALL",29118984.61,"0.054%",761772489.92,"3.82%"
"126",1997,"ARM","DNK","ALL",3279646.2,"0.0061%",761772489.92,"0.43%"
"127",1997,"ARM","ESP","ALL",1781367.41,"0.0033%",761772489.92,"0.23%"
"128",1997,"ARM","EST","ALL",496845.17,"0.00093%",761772489.92,"0.07%"
"129",1997,"ARM","FIN","ALL",2637968.52,"0.0049%",761772489.92,"0.35%"
"130",1997,"ARM","FRA","ALL",25786497.76,"0.048%",761772489.92,"3.39%"
"131",1997,"ARM","GBR","ALL",16088840.67,"0.030%",761772489.92,"2.11%"
"132",1997,"ARM","GRC","ALL",11463744.9,"0.021%",761772489.92,"1.5%"
"133",1997,"ARM","HUN","ALL",3463060,"0.0065%",761772489.92,"0.45%"
"134",1997,"ARM","IRL","ALL",5737955.48,"0.011%",761772489.92,"0.75%"
"135",1997,"ARM","ISL","ALL",33130,"0.000062%",761772489.92,"0%"
"136",1997,"ARM","ITA","ALL",35178928.02,"0.066%",761772489.92,"4.62%"
"137",1997,"ARM","LTU","ALL",1080135.98,"0.0020%",761772489.92,"0.14%"
"138",1997,"ARM","LVA","ALL",601266.93,"0.0011%",761772489.92,"0.08%"
"139",1997,"ARM","MDA","ALL",41100.05,"0.000077%",761772489.92,"0.01%"
"140",1997,"ARM","MKD","ALL",9638,"0.000018%",761772489.92,"0%"
"141",1997,"ARM","MLT","ALL",311031.83,"0.00058%",761772489.92,"0.04%"
"142",1997,"ARM","NLD","ALL",18386127.14,"0.034%",761772489.92,"2.41%"
"143",1997,"ARM","NOR","ALL",5999922.37,"0.011%",761772489.92,"0.79%"
"144",1997,"ARM","POL","ALL",6117776.11,"0.011%",761772489.92,"0.8%"
"145",1997,"ARM","PRT","ALL",943925,"0.0018%",761772489.92,"0.12%"
"146",1997,"ARM","ROU","ALL",724256.59,"0.0014%",761772489.92,"0.1%"
"147",1997,"ARM","RUS","ALL",205423289.32,"0.38%",761772489.92,"26.97%"
"148",1997,"ARM","SVK","ALL",2457302.95,"0.0046%",761772489.92,"0.32%"
"149",1997,"ARM","SVN","ALL",456581.07,"0.00085%",761772489.92,"0.06%"
"150",1997,"ARM","SWE","ALL",933818.97,"0.0017%",761772489.92,"0.12%"
"151",1997,"ARM","UKR","ALL",13840462.67,"0.026%",761772489.92,"1.82%"
"152",1997,"ARM","YUG","ALL",59801.87,"0.00011%",761772489.92,"0.01%"
"153",1997,"ARM","AIA","ALL",211439.21,"0.00039%",761772489.92,"0.03%"
"154",1997,"ARM","BHS","ALL",34932.66,"0.000065%",761772489.92,"0%"
"155",1997,"ARM","CAN","ALL",6516732.67,"0.012%",761772489.92,"0.86%"
"156",1997,"ARM","MEX","ALL",8550,"0.000016%",761772489.92,"0%"
"157",1997,"ARM","PAN","ALL",2658788.99,"0.0050%",761772489.92,"0.35%"
"158",1997,"ARM","USA","ALL",109929469.9,"0.20%",761772489.92,"14.43%"
"159",1997,"ARM","AUS","ALL",331936,"0.00062%",761772489.92,"0.04%"
"160",1997,"ARM","NZL","ALL",123769,"0.00023%",761772489.92,"0.02%"
"161",1997,"ARM","ARG","ALL",14792,"0.000028%",761772489.92,"0%"
"162",1997,"ARM","CHL","ALL",279403,"0.00052%",761772489.92,"0.04%"
"163",1997,"ARM","COL","ALL",2773,"0.0000052%",761772489.92,"0%"
"164",1997,"ARM","ECU","ALL",565771.99,"0.0011%",761772489.92,"0.07%"
"165",1997,"ARM","XXA","ALL",1083,"0.0000020%",761772489.92,"0%"
"166",1998,"ARM","EGY","ALL",250483,"0.00047%",406424413,"0.06%"
"167",1998,"ARM","CHN","ALL",768927,"0.0014%",406424413,"0.19%"
"168",1998,"ARM","CYP","ALL",3420834,"0.0064%",406424413,"0.84%"
"169",1998,"ARM","GEO","ALL",17782036,"0.033%",406424413,"4.38%"
"170",1998,"ARM","HKG","ALL",1751020,"0.0033%",406424413,"0.43%"
"171",1998,"ARM","IDN","ALL",275542,"0.00051%",406424413,"0.07%"
"172",1998,"ARM","IND","ALL",159846,"0.00030%",406424413,"0.04%"
"173",1998,"ARM","IRN","ALL",39445048,"0.074%",406424413,"9.71%"
"174",1998,"ARM","ISR","ALL",3000,"0.0000056%",406424413,"0%"
"175",1998,"ARM","JPN","ALL",1836275,"0.0034%",406424413,"0.45%"
"176",1998,"ARM","KOR","ALL",1682860,"0.0031%",406424413,"0.41%"
"177",1998,"ARM","LBN","ALL",341966,"0.00064%",406424413,"0.08%"
"178",1998,"ARM","MNG","ALL",1287441,"0.0024%",406424413,"0.32%"
"179",1998,"ARM","MYS","ALL",107689,"0.00020%",406424413,"0.03%"
"180",1998,"ARM","OMN","ALL",273521,"0.00051%",406424413,"0.07%"
"181",1998,"ARM","THA","ALL",36023,"0.000067%",406424413,"0.01%"
"182",1998,"ARM","AUT","ALL",3148529,"0.0059%",406424413,"0.77%"
"183",1998,"ARM","BGR","ALL",11265760,"0.021%",406424413,"2.77%"
"184",1998,"ARM","BLR","ALL",1427785,"0.0027%",406424413,"0.35%"
"185",1998,"ARM","BLX","ALL",4231350,"0.0079%",406424413,"1.04%"
"186",1998,"ARM","CHE","ALL",1929493,"0.0036%",406424413,"0.47%"
"187",1998,"ARM","CZE","ALL",12361116,"0.023%",406424413,"3.04%"
"188",1998,"ARM","DEU","ALL",28691000,"0.054%",406424413,"7.06%"
"189",1998,"ARM","DNK","ALL",3209149,"0.0060%",406424413,"0.79%"
"190",1998,"ARM","ESP","ALL",10446496,"0.019%",406424413,"2.57%"
"191",1998,"ARM","EST","ALL",311014,"0.00058%",406424413,"0.08%"
"192",1998,"ARM","FIN","ALL",2505472,"0.0047%",406424413,"0.62%"
"193",1998,"ARM","FRA","ALL",24058191,"0.045%",406424413,"5.92%"
"194",1998,"ARM","GBR","ALL",6420311,"0.012%",406424413,"1.58%"
"195",1998,"ARM","GRC","ALL",9462866,"0.018%",406424413,"2.33%"
"196",1998,"ARM","HRV","ALL",18525,"0.000035%",406424413,"0%"
"197",1998,"ARM","HUN","ALL",3025000,"0.0056%",406424413,"0.74%"
"198",1998,"ARM","IRL","ALL",6435535,"0.012%",406424413,"1.58%"
"199",1998,"ARM","ITA","ALL",21714569,"0.040%",406424413,"5.34%"
"200",1998,"ARM","LTU","ALL",2174918,"0.0041%",406424413,"0.54%"
"201",1998,"ARM","LVA","ALL",863808,"0.0016%",406424413,"0.21%"
"202",1998,"ARM","MDA","ALL",5947,"0.000011%",406424413,"0%"
"203",1998,"ARM","MKD","ALL",16839,"0.000031%",406424413,"0%"
"204",1998,"ARM","NLD","ALL",5679008,"0.011%",406424413,"1.4%"
"205",1998,"ARM","NOR","ALL",1355254,"0.0025%",406424413,"0.33%"
"206",1998,"ARM","POL","ALL",2276000,"0.0042%",406424413,"0.56%"
"207",1998,"ARM","PRT","ALL",1142964,"0.0021%",406424413,"0.28%"
"208",1998,"ARM","ROU","ALL",2026000,"0.0038%",406424413,"0.5%"
"209",1998,"ARM","RUS","ALL",128248014,"0.24%",406424413,"31.56%"
"210",1998,"ARM","SVK","ALL",1348173,"0.0025%",406424413,"0.33%"
"211",1998,"ARM","SVN","ALL",575383,"0.0011%",406424413,"0.14%"
"212",1998,"ARM","SWE","ALL",229842,"0.00043%",406424413,"0.06%"
"213",1998,"ARM","UKR","ALL",8318991,"0.016%",406424413,"2.05%"
"214",1998,"ARM","YUG","ALL",4e+05,"0.00075%",406424413,"0.1%"
"215",1998,"ARM","CAN","ALL",661903,"0.0012%",406424413,"0.16%"
"216",1998,"ARM","MEX","ALL",118042,"0.00022%",406424413,"0.03%"
"217",1998,"ARM","USA","ALL",30446028,"0.057%",406424413,"7.49%"
"218",1998,"ARM","AUS","ALL",259324,"0.00048%",406424413,"0.06%"
"219",1998,"ARM","CHL","ALL",3023,"0.0000056%",406424413,"0%"
"220",1998,"ARM","ECU","ALL",190280,"0.00035%",406424413,"0.05%"
"221",1999,"ARM","AGO","ALL",688489.26,"0.0013%",703557422.13,"0.1%"
"222",1999,"ARM","EGY","ALL",25184,"0.000047%",703557422.13,"0%"
"223",1999,"ARM","LBR","ALL",74202.8,"0.00014%",703557422.13,"0.01%"
"224",1999,"ARM","NGA","ALL",15308.48,"0.000029%",703557422.13,"0%"
"225",1999,"ARM","SYC","ALL",39457.31,"0.000074%",703557422.13,"0.01%"
"226",1999,"ARM","TZA","ALL",5735,"0.000011%",703557422.13,"0%"
"227",1999,"ARM","ZAF","ALL",127026.15,"0.00024%",703557422.13,"0.02%"
"228",1999,"ARM","ARE","ALL",39175107.42,"0.073%",703557422.13,"5.57%"
"229",1999,"ARM","CHN","ALL",11944880.67,"0.022%",703557422.13,"1.7%"
"230",1999,"ARM","CYP","ALL",5449157.25,"0.010%",703557422.13,"0.77%"
"231",1999,"ARM","GEO","ALL",18154019.47,"0.034%",703557422.13,"2.58%"
"232",1999,"ARM","HKG","ALL",12157405.52,"0.023%",703557422.13,"1.73%"
"233",1999,"ARM","IDN","ALL",96866,"0.00018%",703557422.13,"0.01%"
"234",1999,"ARM","IND","ALL",4353864.69,"0.0081%",703557422.13,"0.62%"
"235",1999,"ARM","IRN","ALL",66970632.3,"0.12%",703557422.13,"9.52%"
"236",1999,"ARM","ISR","ALL",493871.33,"0.00092%",703557422.13,"0.07%"
"237",1999,"ARM","JPN","ALL",3155735.54,"0.0059%",703557422.13,"0.45%"
"238",1999,"ARM","KAZ","ALL",514861.31,"0.00096%",703557422.13,"0.07%"
"239",1999,"ARM","KOR","ALL",2032267.9,"0.0038%",703557422.13,"0.29%"
"240",1999,"ARM","KWT","ALL",49925.38,"0.000093%",703557422.13,"0.01%"
"241",1999,"ARM","LBN","ALL",9153995.42,"0.017%",703557422.13,"1.3%"
"242",1999,"ARM","LKA","ALL",37203.55,"0.000069%",703557422.13,"0.01%"
"243",1999,"ARM","MNG","ALL",129932,"0.00024%",703557422.13,"0.02%"
"244",1999,"ARM","MYS","ALL",312672.97,"0.00058%",703557422.13,"0.04%"
"245",1999,"ARM","OMN","ALL",164433.95,"0.00031%",703557422.13,"0.02%"
"246",1999,"ARM","PAK","ALL",4769.47,"0.0000089%",703557422.13,"0%"
"247",1999,"ARM","PRK","ALL",18210,"0.000034%",703557422.13,"0%"
"248",1999,"ARM","QAT","ALL",7853.18,"0.000015%",703557422.13,"0%"
"249",1999,"ARM","SGP","ALL",685158.67,"0.0013%",703557422.13,"0.1%"
"250",1999,"ARM","SYR","ALL",1722244.41,"0.0032%",703557422.13,"0.24%"
"251",1999,"ARM","THA","ALL",480943.19,"0.00090%",703557422.13,"0.07%"
"252",1999,"ARM","TKM","ALL",474517.39,"0.00088%",703557422.13,"0.07%"
"253",1999,"ARM","TUR","ALL",38902920.73,"0.073%",703557422.13,"5.53%"
"254",1999,"ARM","UZB","ALL",359780.84,"0.00067%",703557422.13,"0.05%"
"255",1999,"ARM","VNM","ALL",135827.1,"0.00025%",703557422.13,"0.02%"
"256",1999,"ARM","XXB","ALL",65162,"0.00012%",703557422.13,"0.01%"
"257",1999,"ARM","AUT","ALL",3376834.8,"0.0063%",703557422.13,"0.48%"
"258",1999,"ARM","BGR","ALL",12036030.45,"0.022%",703557422.13,"1.71%"
"259",1999,"ARM","BLR","ALL",872925.57,"0.0016%",703557422.13,"0.12%"
"260",1999,"ARM","BLX","ALL",9314062.53,"0.017%",703557422.13,"1.32%"
"261",1999,"ARM","CHE","ALL",15838492.6,"0.030%",703557422.13,"2.25%"
"262",1999,"ARM","CZE","ALL",9585640.62,"0.018%",703557422.13,"1.36%"
"263",1999,"ARM","DEU","ALL",34675220.46,"0.065%",703557422.13,"4.93%"
"264",1999,"ARM","DNK","ALL",3031197.14,"0.0057%",703557422.13,"0.43%"
"265",1999,"ARM","ESP","ALL",3033103.06,"0.0057%",703557422.13,"0.43%"
"266",1999,"ARM","EST","ALL",285150.44,"0.00053%",703557422.13,"0.04%"
"267",1999,"ARM","FIN","ALL",2303658.99,"0.0043%",703557422.13,"0.33%"
"268",1999,"ARM","FRA","ALL",19279374.22,"0.036%",703557422.13,"2.74%"
"269",1999,"ARM","GBR","ALL",59796683.39,"0.11%",703557422.13,"8.5%"
"270",1999,"ARM","GIB","ALL",22997.8,"0.000043%",703557422.13,"0%"
"271",1999,"ARM","GRC","ALL",15096305.85,"0.028%",703557422.13,"2.15%"
"272",1999,"ARM","HRV","ALL",6018.89,"0.000011%",703557422.13,"0%"
"273",1999,"ARM","HUN","ALL",2276306.44,"0.0042%",703557422.13,"0.32%"
"274",1999,"ARM","IRL","ALL",2479614.44,"0.0046%",703557422.13,"0.35%"
"275",1999,"ARM","ISL","ALL",56069.82,"0.00010%",703557422.13,"0.01%"
"276",1999,"ARM","ITA","ALL",30578865.09,"0.057%",703557422.13,"4.35%"
"277",1999,"ARM","LTU","ALL",1366044.21,"0.0025%",703557422.13,"0.19%"
"278",1999,"ARM","LVA","ALL",1036301.34,"0.0019%",703557422.13,"0.15%"
"279",1999,"ARM","MDA","ALL",78107.31,"0.00015%",703557422.13,"0.01%"
"280",1999,"ARM","MKD","ALL",16072,"0.000030%",703557422.13,"0%"
"281",1999,"ARM","MLT","ALL",957073,"0.0018%",703557422.13,"0.14%"
"282",1999,"ARM","NLD","ALL",6487662.19,"0.012%",703557422.13,"0.92%"
"283",1999,"ARM","NOR","ALL",1205666.33,"0.0022%",703557422.13,"0.17%"
"284",1999,"ARM","POL","ALL",3007571.94,"0.0056%",703557422.13,"0.43%"
"285",1999,"ARM","PRT","ALL",410553.17,"0.00077%",703557422.13,"0.06%"
"286",1999,"ARM","ROU","ALL",1982578.74,"0.0037%",703557422.13,"0.28%"
"287",1999,"ARM","RUS","ALL",111375170.32,"0.21%",703557422.13,"15.83%"
"288",1999,"ARM","SVK","ALL",284101.91,"0.00053%",703557422.13,"0.04%"
"289",1999,"ARM","SVN","ALL",746884.17,"0.0014%",703557422.13,"0.11%"
"290",1999,"ARM","SWE","ALL",2223933.47,"0.0041%",703557422.13,"0.32%"
"291",1999,"ARM","UKR","ALL",11949684.16,"0.022%",703557422.13,"1.7%"
"292",1999,"ARM","YUG","ALL",81946.88,"0.00015%",703557422.13,"0.01%"
"293",1999,"ARM","BHS","ALL",453551.64,"0.00085%",703557422.13,"0.06%"
"294",1999,"ARM","CAN","ALL",4070818.58,"0.0076%",703557422.13,"0.58%"
"295",1999,"ARM","MEX","ALL",19657.24,"0.000037%",703557422.13,"0%"
"296",1999,"ARM","PAN","ALL",21756952.95,"0.041%",703557422.13,"3.09%"
"297",1999,"ARM","USA","ALL",90862326.2,"0.17%",703557422.13,"12.91%"
"298",1999,"ARM","AUS","ALL",592539,"0.0011%",703557422.13,"0.08%"
"299",1999,"ARM","ARG","ALL",53815.78,"0.00010%",703557422.13,"0.01%"
"300",1999,"ARM","BRA","ALL",47400.98,"0.000088%",703557422.13,"0.01%"
"301",1999,"ARM","COL","ALL",11193.96,"0.000021%",703557422.13,"0%"
"302",1999,"ARM","ECU","ALL",263402.81,"0.00049%",703557422.13,"0.04%"
"303",1999,"ARM","URY","ALL",23745.78,"0.000044%",703557422.13,"0%"
"304",1999,"ARM","XXA","ALL",68490.82,"0.00013%",703557422.13,"0.01%"
"305",2000,"ARM","LBR","ALL",118445,"0.00022%",880620452.63,"0.01%"
"306",2000,"ARM","SYC","ALL",18950,"0.000035%",880620452.63,"0%"
"307",2000,"ARM","ZAF","ALL",351110,"0.00065%",880620452.63,"0.04%"
"308",2000,"ARM","ZWE","ALL",732961,"0.0014%",880620452.63,"0.08%"
"309",2000,"ARM","ARE","ALL",37812640.44,"0.071%",880620452.63,"4.29%"
"310",2000,"ARM","CHN","ALL",2123342.82,"0.0040%",880620452.63,"0.24%"
"311",2000,"ARM","CYP","ALL",5882770.45,"0.011%",880620452.63,"0.67%"
"312",2000,"ARM","GEO","ALL",18890817.34,"0.035%",880620452.63,"2.15%"
"313",2000,"ARM","HKG","ALL",11792985.31,"0.022%",880620452.63,"1.34%"
"314",2000,"ARM","IDN","ALL",708103.46,"0.0013%",880620452.63,"0.08%"
"315",2000,"ARM","IND","ALL",5840437.33,"0.011%",880620452.63,"0.66%"
"316",2000,"ARM","IRN","ALL",71011823.46,"0.13%",880620452.63,"8.06%"
"317",2000,"ARM","ISR","ALL",19006115.87,"0.035%",880620452.63,"2.16%"
"318",2000,"ARM","JOR","ALL",13802.29,"0.000026%",880620452.63,"0%"
"319",2000,"ARM","JPN","ALL",4617113.17,"0.0086%",880620452.63,"0.52%"
"320",2000,"ARM","KAZ","ALL",4733125.85,"0.0088%",880620452.63,"0.54%"
"321",2000,"ARM","KGZ","ALL",12699,"0.000024%",880620452.63,"0%"
"322",2000,"ARM","KHM","ALL",5943,"0.000011%",880620452.63,"0%"
"323",2000,"ARM","KOR","ALL",1400962.56,"0.0026%",880620452.63,"0.16%"
"324",2000,"ARM","LBN","ALL",4343038.68,"0.0081%",880620452.63,"0.49%"
"325",2000,"ARM","LKA","ALL",79330,"0.00015%",880620452.63,"0.01%"
"326",2000,"ARM","MYS","ALL",242119.19,"0.00045%",880620452.63,"0.03%"
"327",2000,"ARM","NPL","ALL",7191,"0.000013%",880620452.63,"0%"
"328",2000,"ARM","OMN","ALL",135477.58,"0.00025%",880620452.63,"0.02%"
"329",2000,"ARM","SGP","ALL",578714.91,"0.0011%",880620452.63,"0.07%"
"330",2000,"ARM","SYR","ALL",266615.81,"0.00050%",880620452.63,"0.03%"
"331",2000,"ARM","THA","ALL",374679.92,"0.00070%",880620452.63,"0.04%"
